DateTime,grid_demand_mwh,system_margin,renewable_output_mwh,stack_marginal_cost
[18/11/2025 16:00],34291.9,8537.2,2381.9,45.85
[18/11/2025 17:00],43538.6,7384.3,4816.7,108.81
[18/11/2025 18:00],37796.3,5426.3,6391.0,98.77
[18/11/2025 19:00],49893.5,7925.9,2379.0,42.23
[18/11/2025 20:00],32526.4,9512.3,7182.0,78.32
[18/11/2025 21:00],35680.7,6502.5,2167.4,83.76
[18/11/2025 22:00],48622.8,4952.1,2843.4,89.67
[18/11/2025 23:00],33977.4,5297.6,5452.2,81.34
[19/11/2025 00:00],49691.4,8465.7,3593.8,98.64
[19/11/2025 01:00],44996.0,7301.4,3205.9,79.06
[19/11/2025 02:00],44703.0,7362.6,5783.3,65.41
[19/11/2025 03:00],30409.3,6333.4,5661.9,71.17
[19/11/2025 04:00],42284.0,7507.0,7152.6,54.47
[19/11/2025 05:00],39600.1,9633.2,2967.4,72.15
[19/11/2025 06:00],40882.0,4728.6,1042.8,53.31
[19/11/2025 07:00],43416.8,2381.8,3601.6,35.81
[19/11/2025 08:00],49465.9,7499.2,3383.4,36.21
[19/11/2025 09:00],48425.4,6326.0,6369.8,39.17
[19/11/2025 10:00],44987.6,3480.2,4167.9,84.56
[19/11/2025 11:00],32923.1,9940.8,6985.9,43.18
[19/11/2025 12:00],42684.1,6918.0,3297.7,91.91
[19/11/2025 13:00],31167.5,9455.2,3132.7,64.1
[19/11/2025 14:00],49152.3,8663.4,3740.2,40.86
[19/11/2025 15:00],49183.7,8272.9,554.3,109.4
[19/11/2025 16:00],30559.2,4125.4,1436.2,82.22
[19/11/2025 17:00],30881.9,9823.1,5598.2,78.78
[19/11/2025 18:00],46777.7,7671.8,2307.7,69.58
[19/11/2025 19:00],45817.7,5084.5,1205.3,102.6
[19/11/2025 20:00],43622.7,6795.4,7650.5,66.9
[19/11/2025 21:00],45555.6,7187.0,3232.3,55.25
[19/11/2025 22:00],46718.8,4013.5,5296.3,36.1
[19/11/2025 23:00],31638.6,4196.0,1916.2,38.39
[20/11/2025 00:00],47345.0,4807.2,4268.9,94.71
[20/11/2025 01:00],49239.2,7226.4,2055.6,57.33
[20/11/2025 02:00],47796.1,3651.0,904.0,67.81
[20/11/2025 03:00],41322.0,8862.8,7896.4,73.4
[20/11/2025 04:00],45864.1,8046.3,7328.7,77.85
[20/11/2025 05:00],38173.6,7056.9,5486.6,49.9
[20/11/2025 06:00],47464.4,9586.2,7008.6,103.34
[20/11/2025 07:00],48934.0,3284.5,5182.8,106.29
[20/11/2025 08:00],49580.6,5381.8,6161.6,100.72
[20/11/2025 09:00],36918.1,3323.9,1122.1,85.82
[20/11/2025 10:00],33056.2,5371.9,799.1,76.16
[20/11/2025 11:00],48999.3,8427.6,5375.0,109.58
[20/11/2025 12:00],33314.7,7434.3,5322.2,102.5
[20/11/2025 13:00],49862.5,4576.8,2178.6,52.14
[20/11/2025 14:00],38819.1,7517.0,3654.9,46.53
[20/11/2025 15:00],37106.9,3329.8,3514.5,101.28
[20/11/2025 16:00],40421.9,5655.9,2688.3,59.05
[20/11/2025 17:00],49316.4,7165.3,2250.6,62.66
[20/11/2025 18:00],36442.5,2677.4,6980.6,65.97
[20/11/2025 19:00],33615.7,5665.0,7342.7,71.17
[20/11/2025 20:00],36921.9,4143.5,2121.0,77.15
[20/11/2025 21:00],37134.8,2667.6,1670.6,56.71
[20/11/2025 22:00],37305.9,6021.2,7684.6,42.25
[20/11/2025 23:00],31659.8,3237.7,1824.6,69.24
[21/11/2025 00:00],38470.4,9437.4,5961.1,77.77
[21/11/2025 01:00],48655.8,8974.2,4369.5,108.32
[21/11/2025 02:00],35139.1,8778.5,4733.1,56.96
[21/11/2025 03:00],39838.5,2407.9,4744.8,65.85
[21/11/2025 04:00],47266.0,8095.7,7823.3,90.29
[21/11/2025 05:00],37252.4,8292.7,4185.1,70.74
[21/11/2025 06:00],41256.8,9421.4,808.1,105.26
[21/11/2025 07:00],40510.5,2617.6,6499.2,65.77
[21/11/2025 08:00],41999.0,5196.4,804.9,73.9
[21/11/2025 09:00],31805.7,7000.3,5080.8,91.0
[21/11/2025 10:00],47501.0,9098.9,1012.6,36.74
[21/11/2025 11:00],30478.1,4862.8,3171.1,108.19
[21/11/2025 12:00],44425.5,6422.7,4194.7,75.86
[21/11/2025 13:00],48910.1,9794.1,3450.2,35.48
[21/11/2025 14:00],46989.3,4345.9,3221.8,89.24
[21/11/2025 15:00],36584.7,2213.5,4643.5,73.53
[21/11/2025 16:00],46387.1,6408.2,1921.4,78.82
[21/11/2025 17:00],32298.3,5997.1,5085.0,67.92
[21/11/2025 18:00],32897.9,3641.7,936.2,87.12
[21/11/2025 19:00],34247.9,9891.6,5371.8,107.81
[21/11/2025 20:00],49177.1,9237.1,6088.8,86.32
[21/11/2025 21:00],34437.3,5109.5,5632.3,72.33
[21/11/2025 22:00],48200.0,8198.3,5676.3,52.23
[21/11/2025 23:00],42370.0,7647.0,2881.9,75.48
[22/11/2025 00:00],48252.7,9223.0,2632.2,88.65
[22/11/2025 01:00],42437.0,5711.3,6244.6,108.08
[22/11/2025 02:00],36115.8,9755.9,1727.7,47.48
[22/11/2025 03:00],44797.0,9623.4,3967.3,85.14
[22/11/2025 04:00],42662.0,6644.8,5790.4,101.11
[22/11/2025 05:00],44226.3,7146.0,582.8,67.0
[22/11/2025 06:00],35768.8,7689.1,6343.9,108.49
[22/11/2025 07:00],42753.7,9720.9,4695.3,87.11
[22/11/2025 08:00],34643.3,2500.2,7336.0,58.6
[22/11/2025 09:00],47177.0,6812.8,1069.1,64.7
[22/11/2025 10:00],31579.8,8361.6,3682.8,37.94
[22/11/2025 11:00],34248.5,9406.3,1263.9,81.04
[22/11/2025 12:00],31642.7,3665.2,2625.5,62.99
[22/11/2025 13:00],44632.6,2652.6,4149.9,63.48
[22/11/2025 14:00],43382.3,9326.6,6999.8,90.44
[22/11/2025 15:00],41157.0,2390.3,1564.6,56.35
[22/11/2025 16:00],47302.1,4304.2,957.1,39.45
[22/11/2025 17:00],38545.9,6247.5,5171.3,35.52
[22/11/2025 18:00],30267.1,9613.4,3913.9,59.1
[22/11/2025 19:00],30872.9,9582.9,3493.6,58.9
[22/11/2025 20:00],37450.5,3423.7,7770.3,38.51
[22/11/2025 21:00],45427.1,7021.4,3063.9,81.82
[22/11/2025 22:00],48282.6,6844.3,6945.8,62.43
[22/11/2025 23:00],42885.0,7752.2,1712.9,48.48
[23/11/2025 00:00],32973.7,2309.8,5226.2,84.68
[23/11/2025 01:00],41977.9,3134.6,7905.1,94.64
[23/11/2025 02:00],42935.4,2750.6,7164.2,85.86
[23/11/2025 03:00],48453.7,5620.5,7660.7,38.15
[23/11/2025 04:00],43629.7,9511.7,5980.4,53.14
[23/11/2025 05:00],40792.1,9345.0,4351.9,100.42
[23/11/2025 06:00],35768.1,2189.1,4743.8,72.17
[23/11/2025 07:00],44163.5,4196.7,7652.4,82.4
[23/11/2025 08:00],30122.1,5653.1,5386.8,58.88
[23/11/2025 09:00],33873.0,5493.1,4575.6,36.14
[23/11/2025 10:00],48566.7,9560.9,1612.5,62.79
[23/11/2025 11:00],48534.5,9471.1,4776.0,54.05
[23/11/2025 12:00],42169.1,3684.9,1706.1,103.56
[23/11/2025 13:00],31948.9,7814.6,1099.3,99.29
[23/11/2025 14:00],33683.3,8025.3,3994.5,108.06
[23/11/2025 15:00],32815.5,3709.1,2245.9,92.78
[23/11/2025 16:00],32540.9,7742.3,3435.9,70.72
[23/11/2025 17:00],49648.6,8991.8,6233.5,61.73
[23/11/2025 18:00],38785.4,2665.6,5829.5,43.6
[23/11/2025 19:00],31763.3,2516.9,4464.6,105.81
[23/11/2025 20:00],47085.2,9844.8,4453.4,45.13
[23/11/2025 21:00],40983.9,2401.8,6623.0,50.06
[23/11/2025 22:00],38364.5,6703.9,2753.6,102.01
[23/11/2025 23:00],42474.2,3887.6,4929.6,85.37
[24/11/2025 00:00],47314.2,3854.4,1509.7,40.17
[24/11/2025 01:00],31443.8,3671.5,5458.4,82.26
[24/11/2025 02:00],36984.4,5352.1,2903.8,107.53
[24/11/2025 03:00],49771.8,4660.7,7682.0,42.57
[24/11/2025 04:00],35387.8,9351.4,4450.0,95.1
[24/11/2025 05:00],42064.8,5962.1,1738.4,55.23
[24/11/2025 06:00],36763.1,5382.6,1257.4,91.89
[24/11/2025 07:00],48058.3,5804.9,5473.8,36.89
[24/11/2025 08:00],37895.2,3926.0,7160.4,74.64
[24/11/2025 09:00],36226.6,6252.2,1053.1,43.56
[24/11/2025 10:00],30248.8,2353.2,934.8,58.31
[24/11/2025 11:00],36895.1,7530.3,2728.3,64.01
[24/11/2025 12:00],35472.4,2785.7,7164.9,86.32
[24/11/2025 13:00],45683.3,8690.5,3778.7,100.69
[24/11/2025 14:00],39112.4,4716.1,6825.7,69.71
[24/11/2025 15:00],45262.4,7467.0,6895.2,52.54
[24/11/2025 16:00],48517.8,9328.4,973.1,38.91
[24/11/2025 17:00],48531.4,3373.5,7362.2,101.26
[24/11/2025 18:00],47447.0,4328.5,3463.0,84.43
[24/11/2025 19:00],39323.3,3781.8,6337.4,41.46
[24/11/2025 20:00],31776.3,4024.2,4908.3,41.32
[24/11/2025 21:00],35584.7,6687.0,6838.9,71.95
[24/11/2025 22:00],42174.8,3619.5,6107.9,103.7
[24/11/2025 23:00],41646.0,2001.9,817.0,97.25
[25/11/2025 00:00],44772.9,9571.3,3894.9,56.92
[25/11/2025 01:00],43496.5,8100.6,4796.9,100.0
[25/11/2025 02:00],35836.1,8515.7,7911.0,44.33
[25/11/2025 03:00],46964.2,7190.9,7415.0,58.13
[25/11/2025 04:00],43132.4,3812.1,7881.1,95.87
[25/11/2025 05:00],36467.1,3971.9,2346.7,105.82
[25/11/2025 06:00],42718.5,6816.1,976.6,77.44
[25/11/2025 07:00],42931.7,8566.4,1891.1,101.06
[25/11/2025 08:00],35929.8,2854.6,6353.1,63.94
[25/11/2025 09:00],46237.9,2791.3,6879.3,53.68
[25/11/2025 10:00],35191.5,4913.8,3701.5,73.42
[25/11/2025 11:00],44721.3,7459.6,7695.7,58.41
[25/11/2025 12:00],43241.7,5983.3,4861.0,51.33
[25/11/2025 13:00],38683.1,6174.6,5081.8,49.81
[25/11/2025 14:00],48488.1,5918.4,1305.2,46.51
[25/11/2025 15:00],35626.3,8157.4,7597.3,74.78
[25/11/2025 16:00],48124.0,8091.4,5870.0,73.18
[25/11/2025 17:00],40400.7,6734.2,4338.6,92.33
[25/11/2025 18:00],48231.5,9384.4,2824.4,52.75
[25/11/2025 19:00],41222.6,3394.2,4093.8,104.79
[25/11/2025 20:00],35955.3,5067.8,3348.0,81.86
[25/11/2025 21:00],30681.6,8304.0,1332.1,94.28
[25/11/2025 22:00],44347.1,8417.5,6729.1,103.12
[25/11/2025 23:00],31069.4,4488.3,3289.3,75.9
[26/11/2025 00:00],32093.9,7805.5,5730.5,101.15
[26/11/2025 01:00],39291.3,8367.4,5310.6,62.64
[26/11/2025 02:00],46545.4,4112.7,6824.5,39.3
[26/11/2025 03:00],36702.4,9822.5,6614.0,43.41
[26/11/2025 04:00],32440.0,8923.0,7117.6,84.26
[26/11/2025 05:00],43573.0,8184.2,6196.6,80.75
[26/11/2025 06:00],38782.5,7822.3,6596.9,92.37
[26/11/2025 07:00],34982.8,4576.7,610.8,100.06
[26/11/2025 08:00],41742.0,7288.2,842.8,97.6
[26/11/2025 09:00],40774.2,3860.3,619.2,42.14
[26/11/2025 10:00],30104.1,6350.2,6694.9,50.79
[26/11/2025 11:00],49243.1,8758.6,4739.2,82.84
[26/11/2025 12:00],42835.8,5008.5,2251.7,87.79
[26/11/2025 13:00],47498.0,2077.6,7974.1,64.68
[26/11/2025 14:00],45310.1,3743.7,4530.1,81.53
[26/11/2025 15:00],48879.3,2792.4,7044.5,90.1
[26/11/2025 16:00],44679.6,8487.8,3514.5,92.08
[26/11/2025 17:00],45456.8,5124.3,6920.5,55.19
[26/11/2025 18:00],33870.2,8736.3,4318.6,74.05
[26/11/2025 19:00],44969.0,9973.9,6693.3,69.28
[26/11/2025 20:00],41769.8,9136.0,1513.4,48.0
[26/11/2025 21:00],39863.7,8683.1,1751.6,82.8
[26/11/2025 22:00],46618.5,6289.4,3682.0,54.89
[26/11/2025 23:00],47719.4,9441.3,3821.4,75.6
[27/11/2025 00:00],34094.1,5098.7,6949.8,90.8
[27/11/2025 01:00],42541.9,5777.2,7027.1,75.07
[27/11/2025 02:00],42104.7,2575.3,5492.7,104.76
[27/11/2025 03:00],45980.7,2305.7,1509.4,109.6
[27/11/2025 04:00],33337.0,4941.7,6386.9,61.34
[27/11/2025 05:00],43637.5,5774.0,3067.2,78.8
[27/11/2025 06:00],43029.9,2446.9,4035.2,70.62
[27/11/2025 07:00],47189.1,9425.6,671.0,41.8
[27/11/2025 08:00],40161.9,3088.1,7246.0,50.76
[27/11/2025 09:00],34073.4,7659.1,5952.0,58.7
[27/11/2025 10:00],42063.0,3768.1,6213.4,89.27
[27/11/2025 11:00],36754.7,7349.5,6170.1,46.59
[27/11/2025 12:00],35260.0,2494.1,1559.7,93.63
[27/11/2025 13:00],46771.1,7492.5,3410.2,45.74
[27/11/2025 14:00],48774.4,3122.1,7427.0,109.41
[27/11/2025 15:00],31977.2,7329.3,1679.6,65.22
[27/11/2025 16:00],33465.6,9718.5,6254.8,96.91
[27/11/2025 17:00],47001.9,8254.5,7676.6,69.26
[27/11/2025 18:00],44901.3,4482.6,678.6,68.67
[27/11/2025 19:00],32484.7,4751.5,1816.1,41.86
[27/11/2025 20:00],42938.3,6451.2,6254.3,81.07
[27/11/2025 21:00],32915.0,7846.0,2235.1,56.54
[27/11/2025 22:00],43973.8,8304.5,5179.3,98.62
[27/11/2025 23:00],45830.1,3013.2,6748.9,71.92
[28/11/2025 00:00],42015.7,6363.0,4471.7,74.15
[28/11/2025 01:00],48448.7,2872.7,5759.6,67.39
[28/11/2025 02:00],47171.4,7440.1,4086.1,78.61
[28/11/2025 03:00],42670.4,7933.4,5816.5,36.75
[28/11/2025 04:00],34193.1,2538.5,5044.9,47.82
[28/11/2025 05:00],49675.0,2961.9,4728.7,68.32
[28/11/2025 06:00],36086.8,9549.6,2107.2,86.17
[28/11/2025 07:00],38149.3,3772.7,4764.3,44.36
[28/11/2025 08:00],43424.8,3633.9,4288.2,89.47
[28/11/2025 09:00],38626.3,7721.1,7016.5,93.58
[28/11/2025 10:00],46850.6,9935.0,7798.3,44.73
[28/11/2025 11:00],40075.0,7130.0,3057.8,74.29
[28/11/2025 12:00],39392.4,9690.2,2323.3,55.63
[28/11/2025 13:00],40723.8,5710.9,708.3,83.02
[28/11/2025 14:00],35361.7,7341.0,1027.9,78.9
[28/11/2025 15:00],48191.2,5545.6,5828.7,62.48
[28/11/2025 16:00],45549.1,7001.4,2868.3,102.59
[28/11/2025 17:00],30836.0,5548.4,2874.2,98.98
[28/11/2025 18:00],40314.3,5056.6,7205.3,86.12
[28/11/2025 19:00],44073.4,9464.6,7227.5,105.43
[28/11/2025 20:00],30108.1,4617.0,1097.0,70.8
[28/11/2025 21:00],45202.6,3589.7,7984.3,93.67
[28/11/2025 22:00],31087.1,3983.7,3459.5,49.76
[28/11/2025 23:00],46224.9,2268.8,4574.2,45.92
[29/11/2025 00:00],36833.7,8210.5,5068.1,59.98
[29/11/2025 01:00],36776.4,5213.4,964.9,41.4
[29/11/2025 02:00],47650.2,7526.6,636.7,41.68
[29/11/2025 03:00],42510.0,3028.2,5826.8,80.53
[29/11/2025 04:00],37582.5,9286.8,3443.7,82.67
[29/11/2025 05:00],30918.8,7276.8,2776.4,48.12
[29/11/2025 06:00],48752.3,4829.1,7936.0,100.92
[29/11/2025 07:00],43697.2,6239.8,1718.2,75.04
[29/11/2025 08:00],45574.6,2589.8,1003.9,62.49
[29/11/2025 09:00],38821.9,7618.9,1571.1,39.88
[29/11/2025 10:00],41363.6,7916.2,6480.8,103.1
[29/11/2025 11:00],43155.3,8460.7,1811.4,56.67
[29/11/2025 12:00],45050.9,4243.2,4979.6,47.15
[29/11/2025 13:00],31656.4,5386.3,4663.2,38.37
[29/11/2025 14:00],47219.0,9652.4,4716.6,75.9
[29/11/2025 15:00],42440.0,7227.3,4347.6,43.84
[29/11/2025 16:00],32773.1,7290.6,3040.0,96.22
[29/11/2025 17:00],44833.1,4093.8,3573.1,90.15
[29/11/2025 18:00],34923.0,4137.7,7621.6,93.35
[29/11/2025 19:00],48925.3,2077.0,4574.8,52.23
[29/11/2025 20:00],37187.3,2437.2,2445.4,80.82
[29/11/2025 21:00],40534.3,6260.9,3487.9,75.05
[29/11/2025 22:00],43961.9,5407.6,5595.8,59.5
[29/11/2025 23:00],37224.5,8530.4,6270.6,85.73
[30/11/2025 00:00],41726.2,9996.0,6073.0,49.16
[30/11/2025 01:00],41492.2,5693.8,5295.1,57.65
[30/11/2025 02:00],33407.3,4778.2,4363.5,43.2
[30/11/2025 03:00],44869.7,2640.7,5065.7,38.27
[30/11/2025 04:00],48473.2,9824.4,5757.1,91.98
[30/11/2025 05:00],39518.6,4172.9,4911.3,74.54
[30/11/2025 06:00],31091.5,2097.6,4572.4,93.83
[30/11/2025 07:00],35559.5,5734.0,5255.7,80.39
[30/11/2025 08:00],38526.5,2652.5,2206.9,109.85
[30/11/2025 09:00],48655.9,6848.3,7895.4,94.28
[30/11/2025 10:00],32731.9,9497.1,5422.1,90.65
[30/11/2025 11:00],39657.2,5797.1,4801.6,71.17
[30/11/2025 12:00],32255.8,9480.6,5111.5,40.66
[30/11/2025 13:00],33697.5,2873.5,3003.5,98.87
[30/11/2025 14:00],35641.1,3055.3,6538.4,102.04
[30/11/2025 15:00],41551.2,2176.5,3303.9,94.81
[30/11/2025 16:00],44239.5,2685.5,4148.6,76.02
[30/11/2025 17:00],35030.2,6093.1,5513.0,107.5
[30/11/2025 18:00],33365.7,2282.3,3643.6,100.49
[30/11/2025 19:00],31156.2,7149.5,6929.6,75.34
[30/11/2025 20:00],47576.5,8885.3,2856.4,64.21
[30/11/2025 21:00],32663.2,9344.2,7156.8,74.47
[30/11/2025 22:00],36208.8,7810.8,5074.5,99.9
[30/11/2025 23:00],31053.5,8876.1,5624.0,46.32
[01/12/2025 00:00],41723.4,2286.4,3662.6,103.2
[01/12/2025 01:00],41566.2,2817.7,5285.4,38.92
[01/12/2025 02:00],46544.6,3606.6,6991.1,42.74
[01/12/2025 03:00],40942.0,6811.5,2970.0,50.8
[01/12/2025 04:00],34457.4,7614.4,4373.0,40.47
[01/12/2025 05:00],48371.6,9902.4,3833.2,44.3
[01/12/2025 06:00],31219.4,8709.8,3575.4,107.73
[01/12/2025 07:00],45099.8,8432.9,5288.6,92.16
[01/12/2025 08:00],35196.9,8231.1,2112.5,46.1
[01/12/2025 09:00],32874.0,9434.7,3406.7,68.5
[01/12/2025 10:00],33666.2,8729.7,1391.9,100.96
[01/12/2025 11:00],49682.9,3211.9,4560.6,71.25
[01/12/2025 12:00],35371.3,4071.7,2359.0,85.93
[01/12/2025 13:00],36452.5,7714.3,1965.7,36.32
[01/12/2025 14:00],41059.4,4386.7,7856.4,71.17
[01/12/2025 15:00],49195.3,7737.3,3960.3,47.31
[01/12/2025 16:00],39318.5,5293.9,3771.6,97.73
[01/12/2025 17:00],43965.5,2814.0,1411.4,58.28
[01/12/2025 18:00],33470.1,4827.5,4369.1,104.86
[01/12/2025 19:00],42925.3,5927.8,4882.0,64.29
[01/12/2025 20:00],45661.1,4151.5,5771.1,94.81
[01/12/2025 21:00],36055.3,4865.7,7700.3,103.7
[01/12/2025 22:00],42775.5,2881.1,2216.3,108.55
[01/12/2025 23:00],31559.3,7288.0,7433.3,45.53
[02/12/2025 00:00],38906.3,2914.6,3292.6,95.46
[02/12/2025 01:00],35582.6,8182.6,2484.3,60.14
[02/12/2025 02:00],31215.9,9801.9,5216.1,92.98
[02/12/2025 03:00],35966.9,6828.3,7186.5,97.0
[02/12/2025 04:00],44371.5,2049.7,6520.0,102.06
[02/12/2025 05:00],31044.7,7249.6,4761.4,51.53
[02/12/2025 06:00],43578.5,4813.1,2300.6,96.35
[02/12/2025 07:00],41831.5,9573.7,3247.0,62.81
[02/12/2025 08:00],35148.6,3035.8,4610.9,59.88
[02/12/2025 09:00],31344.6,4932.5,7997.1,69.15
[02/12/2025 10:00],41614.9,2448.0,7184.5,43.51
[02/12/2025 11:00],32895.3,9288.6,7188.4,93.32
[02/12/2025 12:00],33834.6,8497.8,4148.8,101.23
[02/12/2025 13:00],45115.2,7538.6,2030.7,103.91
[02/12/2025 14:00],48981.5,6815.8,7677.2,80.37
[02/12/2025 15:00],34259.8,5844.4,2106.6,102.17
[02/12/2025 16:00],36603.1,4693.2,6621.7,89.0
[02/12/2025 17:00],40453.5,5322.9,6396.9,98.08
[02/12/2025 18:00],48455.8,4789.1,1528.3,86.61
[02/12/2025 19:00],41989.6,8340.4,7990.5,104.47
[02/12/2025 20:00],46837.7,8395.0,2603.9,90.84
[02/12/2025 21:00],42938.3,5810.0,6515.3,63.65
[02/12/2025 22:00],41096.2,8240.3,4601.2,106.23
[02/12/2025 23:00],47559.0,4260.3,2695.8,72.18
[03/12/2025 00:00],35040.7,2616.6,7637.5,54.63
[03/12/2025 01:00],49731.2,6746.8,6585.2,73.24
[03/12/2025 02:00],49967.0,6456.3,6316.1,105.28
[03/12/2025 03:00],30550.7,8437.4,4666.8,95.1
[03/12/2025 04:00],35493.8,6877.0,1681.5,47.39
[03/12/2025 05:00],37260.0,7553.8,7844.1,103.94
[03/12/2025 06:00],46933.1,2113.8,887.4,62.53
[03/12/2025 07:00],34896.1,2288.1,7127.9,88.61
[03/12/2025 08:00],38530.6,7038.5,915.5,89.96
[03/12/2025 09:00],36684.4,6828.5,2864.2,69.38
[03/12/2025 10:00],43085.3,4436.3,587.9,61.77
[03/12/2025 11:00],44466.4,7426.0,5547.2,76.16
[03/12/2025 12:00],40082.8,7770.8,3247.7,54.47
[03/12/2025 13:00],41997.8,2540.0,735.8,67.54
[03/12/2025 14:00],45871.3,7465.4,6701.5,79.48
[03/12/2025 15:00],30011.0,7513.0,4591.4,51.91
[03/12/2025 16:00],32990.9,7761.9,1763.3,64.88
[03/12/2025 17:00],49118.0,4943.4,7493.3,104.42
[03/12/2025 18:00],46360.5,5100.7,2767.5,73.51
[03/12/2025 19:00],36687.0,3565.9,6337.0,103.74
[03/12/2025 20:00],41454.7,5679.3,2080.8,45.71
[03/12/2025 21:00],42262.6,5468.5,4132.1,49.14
[03/12/2025 22:00],49625.1,5666.1,5455.8,70.28
[03/12/2025 23:00],30462.7,5705.7,7255.2,73.43
[04/12/2025 00:00],30760.2,3201.1,7371.5,36.93
[04/12/2025 01:00],43679.4,3163.3,2817.3,37.56
[04/12/2025 02:00],45038.0,9082.6,3465.9,70.52
[04/12/2025 03:00],39226.2,7646.7,1679.4,48.86
[04/12/2025 04:00],40170.1,4716.4,7414.0,67.29
[04/12/2025 05:00],43246.0,5517.2,5332.3,43.29
[04/12/2025 06:00],30923.5,4326.0,5328.6,108.25
[04/12/2025 07:00],41781.1,2637.3,4281.6,57.48
[04/12/2025 08:00],49559.9,5559.5,4154.7,48.5
[04/12/2025 09:00],33510.9,7251.5,4591.4,103.26
[04/12/2025 10:00],45393.0,6523.0,2651.4,85.96
[04/12/2025 11:00],45482.1,4754.7,1776.0,42.44
[04/12/2025 12:00],39438.4,5490.1,1303.4,47.13
[04/12/2025 13:00],49493.1,2086.1,4290.8,66.73
[04/12/2025 14:00],48036.6,4250.4,5854.2,42.07
[04/12/2025 15:00],40129.2,2939.5,4974.1,45.01
[04/12/2025 16:00],44602.2,2704.9,1888.6,76.43
[04/12/2025 17:00],46868.9,9651.9,6752.2,35.11
[04/12/2025 18:00],37966.4,8179.6,1430.0,37.21
[04/12/2025 19:00],48178.4,2239.1,6315.8,64.91
[04/12/2025 20:00],44685.0,2564.7,3550.1,55.96
[04/12/2025 21:00],49368.4,2175.8,7094.4,69.76
[04/12/2025 22:00],34082.1,9770.3,4378.5,52.45
[04/12/2025 23:00],30456.5,5314.3,5405.1,106.4
[05/12/2025 00:00],48813.2,8685.5,5815.4,85.9
[05/12/2025 01:00],46727.8,3592.6,7954.3,45.18
[05/12/2025 02:00],33975.6,6471.6,871.5,72.44
[05/12/2025 03:00],43676.0,9470.5,4487.0,108.22
[05/12/2025 04:00],35548.0,8576.5,4196.9,42.46
[05/12/2025 05:00],46831.6,3981.8,1378.7,66.47
[05/12/2025 06:00],46123.3,6528.1,5404.7,53.86
[05/12/2025 07:00],41870.1,2334.6,5713.2,68.17
[05/12/2025 08:00],35067.7,6151.4,4023.2,63.71
[05/12/2025 09:00],46177.2,4230.9,3354.5,63.58
[05/12/2025 10:00],46008.6,8786.4,5970.7,100.38
[05/12/2025 11:00],42156.9,7884.4,5447.8,65.18
[05/12/2025 12:00],35459.8,3401.7,7345.8,83.02
[05/12/2025 13:00],30710.1,4603.6,7603.8,59.26
[05/12/2025 14:00],34347.4,7672.1,4524.8,45.04
[05/12/2025 15:00],45454.0,7873.1,1995.9,38.24
[05/12/2025 16:00],38964.3,7209.9,3632.2,68.71
[05/12/2025 17:00],35593.8,8510.0,840.2,36.87
[05/12/2025 18:00],37450.2,2186.1,5745.2,49.02
[05/12/2025 19:00],35569.2,5996.7,1980.7,69.68
[05/12/2025 20:00],37695.1,3435.6,1805.8,82.47
[05/12/2025 21:00],49124.2,9650.9,2300.0,65.01
[05/12/2025 22:00],39981.1,3777.6,1191.8,74.9
[05/12/2025 23:00],46506.8,3946.8,3599.2,93.65
[06/12/2025 00:00],42250.9,9957.2,4996.8,93.79
[06/12/2025 01:00],33822.7,5247.1,4765.7,86.41
[06/12/2025 02:00],37756.1,7262.7,7956.1,84.52
[06/12/2025 03:00],33723.5,7146.2,4921.5,35.13
[06/12/2025 04:00],37291.1,3647.2,1949.4,46.46
[06/12/2025 05:00],33037.3,8571.5,3527.1,37.95
[06/12/2025 06:00],30420.4,4897.4,3127.9,41.79
[06/12/2025 07:00],32348.7,4373.7,4881.4,95.33
[06/12/2025 08:00],36240.2,7579.1,4842.3,83.95
[06/12/2025 09:00],39892.0,8836.6,954.4,98.07
[06/12/2025 10:00],36624.8,7926.1,4128.4,47.69
[06/12/2025 11:00],40021.9,7575.5,4214.4,109.32
[06/12/2025 12:00],40191.8,4744.4,587.9,66.91
[06/12/2025 13:00],32113.1,6611.4,6989.8,59.92
[06/12/2025 14:00],38911.9,3636.7,3437.0,44.35
[06/12/2025 15:00],40658.2,5581.8,2138.8,67.87
[06/12/2025 16:00],36070.2,6331.7,560.6,99.18
[06/12/2025 17:00],44541.6,7049.4,923.9,64.53
[06/12/2025 18:00],33426.6,2947.9,2082.9,59.45
[06/12/2025 19:00],46224.9,3025.9,5040.2,72.62
[06/12/2025 20:00],47748.0,3047.5,7600.9,66.8
[06/12/2025 21:00],33958.3,6543.8,7829.1,109.02
[06/12/2025 22:00],31558.3,4328.6,7658.8,87.27
[06/12/2025 23:00],44222.3,7016.5,1873.2,104.47
[07/12/2025 00:00],46496.7,5441.5,6862.2,45.98
[07/12/2025 01:00],45703.7,9245.7,7039.6,46.22
[07/12/2025 02:00],48631.8,8044.7,5836.1,52.11
[07/12/2025 03:00],48764.3,4592.5,7189.9,49.09
[07/12/2025 04:00],44439.3,4851.2,1247.9,62.48
[07/12/2025 05:00],43278.3,4149.4,3544.7,103.99
[07/12/2025 06:00],40265.1,2378.9,4407.4,39.71
[07/12/2025 07:00],38876.6,7700.5,6545.8,78.21
[07/12/2025 08:00],30532.3,7003.7,6356.4,49.88
[07/12/2025 09:00],37056.0,4137.1,961.4,70.79
[07/12/2025 10:00],30618.4,2594.4,7832.3,89.14
