Date_WET,price_first_auction,price_second_auction,traded_volume_mwh,price_forecast
[03/11/2025 00:00],42.41,93.65,3205.3,79.76
[03/11/2025 01:00],77.99,81.53,3430.0,72.07
[03/11/2025 02:00],59.62,92.6,3371.4,67.6
[03/11/2025 03:00],90.31,56.41,2190.2,65.1
[03/11/2025 04:00],77.21,49.36,3363.2,47.75
[03/11/2025 05:00],67.48,48.54,5035.6,87.26
[03/11/2025 06:00],83.05,48.08,4666.1,82.85
[03/11/2025 07:00],52.21,85.69,5725.4,50.95
[03/11/2025 08:00],92.94,79.04,3937.7,86.81
[03/11/2025 09:00],60.29,51.29,4813.2,92.86
[03/11/2025 10:00],47.51,62.49,5063.4,78.33
[03/11/2025 11:00],47.54,48.74,4500.8,46.46
[03/11/2025 12:00],74.34,51.31,5543.3,88.84
[03/11/2025 13:00],60.84,48.25,2090.7,48.05
[03/11/2025 14:00],48.12,88.53,5481.7,61.19
[03/11/2025 15:00],79.86,55.85,2589.2,46.84
[03/11/2025 16:00],80.73,45.75,2515.9,43.93
[03/11/2025 17:00],74.39,67.79,4842.6,72.65
[03/11/2025 18:00],88.46,74.61,3871.9,84.32
[03/11/2025 19:00],74.56,70.79,2051.6,88.28
[03/11/2025 20:00],71.2,79.94,3895.5,86.22
[03/11/2025 21:00],81.97,99.22,4947.8,54.91
[03/11/2025 22:00],50.88,92.66,2923.4,84.15
[03/11/2025 23:00],79.37,74.1,2855.3,62.83
[04/11/2025 00:00],45.33,49.04,4692.1,40.79
[04/11/2025 01:00],82.36,70.37,2315.4,85.98
[04/11/2025 02:00],43.57,84.16,3685.8,69.23
[04/11/2025 03:00],77.25,80.22,5266.7,59.97
[04/11/2025 04:00],46.35,70.33,3645.2,79.08
[04/11/2025 05:00],65.02,94.93,2663.2,68.48
[04/11/2025 06:00],93.82,92.42,5198.2,63.18
[04/11/2025 07:00],93.64,53.21,3770.5,85.91
[04/11/2025 08:00],88.99,53.73,5701.1,49.72
[04/11/2025 09:00],51.5,66.9,4326.8,61.34
[04/11/2025 10:00],66.18,90.09,3137.5,85.09
[04/11/2025 11:00],45.07,65.11,3579.0,43.45
[04/11/2025 12:00],43.99,83.86,5390.4,93.5
[04/11/2025 13:00],56.85,58.04,5323.3,93.92
[04/11/2025 14:00],60.31,49.33,3146.4,54.52
[04/11/2025 15:00],73.52,71.91,2884.6,76.76
[04/11/2025 16:00],54.55,88.48,5030.8,66.43
[04/11/2025 17:00],76.97,87.28,3164.8,50.43
[04/11/2025 18:00],40.33,74.94,3794.4,61.29
[04/11/2025 19:00],72.5,80.05,5266.7,87.81
[04/11/2025 20:00],83.93,95.37,5178.4,42.88
[04/11/2025 21:00],54.35,60.75,3530.8,88.37
[04/11/2025 22:00],42.9,79.69,4613.1,58.31
[04/11/2025 23:00],68.89,68.24,5545.3,54.48
[05/11/2025 00:00],65.59,65.25,4815.3,64.62
[05/11/2025 01:00],76.31,91.77,3400.8,41.05
[05/11/2025 02:00],75.05,67.18,5370.2,89.92
[05/11/2025 03:00],77.52,93.32,2681.9,55.77
[05/11/2025 04:00],41.38,64.8,5663.0,49.29
[05/11/2025 05:00],76.62,94.62,3671.9,47.76
[05/11/2025 06:00],81.2,66.67,3334.8,88.4
[05/11/2025 07:00],49.58,95.19,4961.5,77.34
[05/11/2025 08:00],57.67,94.76,4256.2,71.26
[05/11/2025 09:00],92.15,86.85,5447.0,51.12
[05/11/2025 10:00],69.97,52.99,3476.8,57.74
[05/11/2025 11:00],50.5,74.49,3002.9,92.31
[05/11/2025 12:00],60.08,61.3,2596.2,60.93
[05/11/2025 13:00],74.39,77.79,3807.6,49.73
[05/11/2025 14:00],93.95,53.34,4943.8,75.33
[05/11/2025 15:00],62.44,86.85,3050.0,59.67
[05/11/2025 16:00],64.24,69.25,5976.1,42.58
[05/11/2025 17:00],84.89,70.76,4412.0,81.2
[05/11/2025 18:00],91.44,46.76,4743.9,84.58
[05/11/2025 19:00],86.5,65.51,3439.7,50.85
[05/11/2025 20:00],44.6,72.9,3789.2,53.47
[05/11/2025 21:00],77.9,89.72,4046.2,67.49
[05/11/2025 22:00],67.9,83.34,2244.6,65.09
[05/11/2025 23:00],52.35,71.15,5782.6,64.92
[06/11/2025 00:00],71.03,83.44,3902.7,55.47
[06/11/2025 01:00],63.42,85.32,5914.3,64.93
[06/11/2025 02:00],92.95,50.64,4817.1,69.78
[06/11/2025 03:00],51.93,55.29,2393.1,90.27
[06/11/2025 04:00],86.65,80.58,5452.2,41.42
[06/11/2025 05:00],62.29,60.45,2275.2,54.66
[06/11/2025 06:00],89.94,83.81,2993.2,44.61
[06/11/2025 07:00],65.81,74.94,4057.8,77.36
[06/11/2025 08:00],91.93,91.01,2138.3,46.85
[06/11/2025 09:00],78.96,81.37,3678.2,90.23
[06/11/2025 10:00],85.98,71.16,3946.3,89.74
[06/11/2025 11:00],64.0,87.91,3589.5,50.41
[06/11/2025 12:00],81.39,93.24,5108.2,81.7
[06/11/2025 13:00],46.91,60.76,5518.7,55.03
[06/11/2025 14:00],56.01,97.16,3092.5,58.8
[06/11/2025 15:00],64.77,96.54,3038.0,75.09
[06/11/2025 16:00],49.25,65.51,5161.0,89.27
[06/11/2025 17:00],91.53,51.16,5147.3,52.29
[06/11/2025 18:00],43.79,93.85,2284.5,89.44
[06/11/2025 19:00],79.08,94.93,2405.0,57.64
[06/11/2025 20:00],75.41,77.32,4265.2,87.58
[06/11/2025 21:00],59.22,52.43,2453.2,68.87
[06/11/2025 22:00],43.08,56.37,3382.4,70.19
[06/11/2025 23:00],78.5,73.8,3378.8,91.6
[07/11/2025 00:00],46.05,65.79,2147.6,41.79
[07/11/2025 01:00],71.14,62.39,2061.6,54.86
[07/11/2025 02:00],87.85,80.49,5784.7,55.12
[07/11/2025 03:00],57.2,71.27,3394.4,64.23
[07/11/2025 04:00],74.08,54.25,5324.2,78.4
[07/11/2025 05:00],87.98,96.53,3159.5,61.33
[07/11/2025 06:00],52.52,52.78,2796.1,80.72
[07/11/2025 07:00],77.85,71.54,4122.0,60.08
[07/11/2025 08:00],42.58,89.42,2615.6,48.33
[07/11/2025 09:00],44.55,95.22,4514.9,51.03
[07/11/2025 10:00],71.94,76.02,5074.8,88.33
[07/11/2025 11:00],43.63,88.69,2819.8,43.36
[07/11/2025 12:00],83.61,63.07,3379.2,86.33
[07/11/2025 13:00],80.66,69.03,3915.9,45.3
[07/11/2025 14:00],75.12,50.25,3167.0,90.46
[07/11/2025 15:00],70.48,47.59,5745.7,79.88
[07/11/2025 16:00],93.08,69.11,2733.7,51.58
[07/11/2025 17:00],46.59,60.25,4447.7,69.95
[07/11/2025 18:00],61.18,46.84,2837.1,51.47
[07/11/2025 19:00],55.74,60.14,2896.5,47.84
[07/11/2025 20:00],55.69,97.18,2024.0,54.51
[07/11/2025 21:00],83.62,54.69,3106.1,84.0
[07/11/2025 22:00],55.03,91.37,5327.7,51.94
[07/11/2025 23:00],71.72,92.96,3059.7,79.84
[08/11/2025 00:00],41.35,91.6,2293.6,57.55
[08/11/2025 01:00],85.9,81.14,4269.1,62.71
[08/11/2025 02:00],46.87,82.95,4633.0,47.76
[08/11/2025 03:00],64.2,52.03,5701.9,74.38
[08/11/2025 04:00],61.56,59.99,5856.3,42.99
[08/11/2025 05:00],90.66,92.22,5356.2,58.1
[08/11/2025 06:00],41.99,56.59,3772.4,88.51
[08/11/2025 07:00],78.39,53.0,5524.6,62.47
[08/11/2025 08:00],42.82,50.96,3922.5,42.48
[08/11/2025 09:00],69.52,59.65,4115.8,45.77
[08/11/2025 10:00],54.0,95.38,3184.4,59.76
[08/11/2025 11:00],61.03,95.2,2029.1,76.11
[08/11/2025 12:00],93.13,65.81,2917.6,79.56
[08/11/2025 13:00],65.12,63.13,2246.5,72.38
[08/11/2025 14:00],88.33,45.9,4554.6,65.09
[08/11/2025 15:00],89.55,63.94,3052.5,75.1
[08/11/2025 16:00],56.92,64.54,3849.4,93.0
[08/11/2025 17:00],49.27,71.39,4052.9,57.67
[08/11/2025 18:00],65.79,58.64,3860.4,88.32
[08/11/2025 19:00],43.14,60.82,2286.1,69.8
[08/11/2025 20:00],73.98,97.12,4380.1,59.15
[08/11/2025 21:00],54.38,89.86,3406.3,74.11
[08/11/2025 22:00],61.93,87.22,5973.8,58.48
[08/11/2025 23:00],80.04,67.25,3432.8,80.14
[09/11/2025 00:00],82.62,86.73,4051.8,61.35
[09/11/2025 01:00],63.23,66.55,2285.1,93.73
[09/11/2025 02:00],57.48,64.18,5087.8,89.81
[09/11/2025 03:00],77.1,50.43,3709.3,47.36
[09/11/2025 04:00],46.25,55.35,5022.4,50.63
[09/11/2025 05:00],68.26,89.56,2839.8,63.93
[09/11/2025 06:00],68.75,49.07,2228.2,42.72
[09/11/2025 07:00],75.67,98.49,4894.6,68.33
[09/11/2025 08:00],46.52,73.7,5419.0,63.89
[09/11/2025 09:00],65.5,62.09,2078.1,67.67
[09/11/2025 10:00],77.94,85.1,4093.2,81.53
[09/11/2025 11:00],76.3,57.56,3756.9,92.54
[09/11/2025 12:00],88.55,90.66,4511.1,71.84
[09/11/2025 13:00],89.49,83.25,4346.9,41.84
[09/11/2025 14:00],41.89,97.43,2257.1,85.5
[09/11/2025 15:00],48.9,96.62,4273.3,40.81
[09/11/2025 16:00],84.01,50.05,2936.9,55.32
[09/11/2025 17:00],82.3,50.22,4280.8,41.29
[09/11/2025 18:00],84.04,93.98,4835.0,93.57
[09/11/2025 19:00],85.48,95.57,4158.6,81.69
[09/11/2025 20:00],69.4,58.89,4176.5,68.46
[09/11/2025 21:00],74.42,98.4,2461.7,90.39
[09/11/2025 22:00],52.66,49.17,4214.3,65.9
[09/11/2025 23:00],43.27,95.21,5304.9,69.81
[10/11/2025 00:00],85.16,74.69,3748.8,57.49
[10/11/2025 01:00],50.12,62.62,2417.0,90.97
[10/11/2025 02:00],59.0,46.85,2183.4,48.01
[10/11/2025 03:00],48.73,61.65,5411.5,50.53
[10/11/2025 04:00],66.72,79.46,3685.5,67.4
[10/11/2025 05:00],59.94,58.81,5629.7,44.06
[10/11/2025 06:00],61.78,65.82,2664.2,71.36
[10/11/2025 07:00],52.21,87.74,5922.7,60.31
[10/11/2025 08:00],88.18,72.71,2647.7,64.08
[10/11/2025 09:00],89.89,81.8,2968.8,90.36
[10/11/2025 10:00],90.11,72.86,4601.2,55.76
[10/11/2025 11:00],67.55,77.14,5506.5,82.69
[10/11/2025 12:00],73.25,81.28,3629.0,45.46
[10/11/2025 13:00],87.15,77.23,5320.5,73.99
[10/11/2025 14:00],44.05,85.14,2630.7,67.32
[10/11/2025 15:00],49.06,91.1,4614.3,65.01
[10/11/2025 16:00],72.29,72.37,5737.5,58.69
[10/11/2025 17:00],69.06,53.53,3087.2,47.26
[10/11/2025 18:00],85.93,73.37,2829.7,91.38
[10/11/2025 19:00],55.22,95.49,5428.8,84.49
[10/11/2025 20:00],86.46,77.09,2604.0,89.84
[10/11/2025 21:00],41.37,85.75,3374.2,77.92
[10/11/2025 22:00],81.55,54.11,3860.5,46.82
[10/11/2025 23:00],82.07,81.21,2221.1,89.78
[11/11/2025 00:00],92.46,92.46,3911.6,61.56
[11/11/2025 01:00],65.78,59.77,2523.4,85.28
[11/11/2025 02:00],49.82,66.69,4174.6,47.76
[11/11/2025 03:00],86.72,77.82,5093.6,78.44
[11/11/2025 04:00],69.21,75.96,3230.6,93.93
[11/11/2025 05:00],76.32,81.02,2394.2,43.4
[11/11/2025 06:00],94.32,68.64,2608.0,54.12
[11/11/2025 07:00],50.89,61.59,3764.0,62.89
[11/11/2025 08:00],43.74,66.94,4390.4,78.56
[11/11/2025 09:00],62.59,72.98,5625.7,76.98
[11/11/2025 10:00],86.6,91.27,5130.2,41.1
[11/11/2025 11:00],41.82,79.46,4343.2,89.17
[11/11/2025 12:00],79.45,84.99,3441.0,57.37
[11/11/2025 13:00],83.37,90.73,3179.0,87.31
[11/11/2025 14:00],52.64,59.37,2100.3,58.75
[11/11/2025 15:00],57.49,89.08,5517.0,61.91
[11/11/2025 16:00],46.59,84.98,4369.7,77.5
[11/11/2025 17:00],64.25,56.33,3636.9,59.91
[11/11/2025 18:00],65.38,81.61,2503.5,48.39
[11/11/2025 19:00],40.46,48.33,3283.1,48.29
[11/11/2025 20:00],55.61,91.5,2022.6,78.55
[11/11/2025 21:00],63.7,59.95,3760.2,59.86
[11/11/2025 22:00],91.43,84.53,2650.7,56.71
[11/11/2025 23:00],83.75,71.51,2243.0,90.64
[12/11/2025 00:00],41.28,78.24,2641.8,80.13
[12/11/2025 01:00],43.03,67.83,3881.7,60.14
[12/11/2025 02:00],44.16,80.39,4781.4,43.05
[12/11/2025 03:00],78.24,99.22,3487.4,58.23
[12/11/2025 04:00],83.97,97.64,4294.3,70.43
[12/11/2025 05:00],59.77,77.97,3875.7,71.05
[12/11/2025 06:00],85.53,96.47,4946.3,56.85
[12/11/2025 07:00],67.87,65.92,5781.0,50.91
[12/11/2025 08:00],73.5,86.74,3644.8,57.53
[12/11/2025 09:00],46.73,98.24,4294.0,61.98
[12/11/2025 10:00],79.77,57.76,3426.1,92.4
[12/11/2025 11:00],82.69,95.01,5415.3,90.21
[12/11/2025 12:00],45.09,80.63,3936.3,54.11
[12/11/2025 13:00],85.68,65.29,2415.0,52.78
[12/11/2025 14:00],77.85,83.03,2401.4,83.05
[12/11/2025 15:00],79.5,87.69,3510.5,41.65
[12/11/2025 16:00],69.46,65.17,2146.7,58.55
[12/11/2025 17:00],75.63,88.94,2175.5,57.13
[12/11/2025 18:00],85.09,88.85,4731.9,94.45
[12/11/2025 19:00],85.75,91.41,5549.3,85.04
[12/11/2025 20:00],60.37,75.98,4838.4,76.69
[12/11/2025 21:00],68.8,50.22,3708.2,78.81
[12/11/2025 22:00],49.04,73.44,3878.8,89.59
[12/11/2025 23:00],93.32,56.95,2408.3,83.2
[13/11/2025 00:00],76.36,74.05,3128.1,81.15
[13/11/2025 01:00],82.47,71.73,3926.6,77.12
[13/11/2025 02:00],86.35,48.96,5451.1,88.86
[13/11/2025 03:00],53.26,86.66,5408.3,73.04
[13/11/2025 04:00],86.64,49.06,5812.9,63.94
[13/11/2025 05:00],55.47,81.4,2565.5,94.32
[13/11/2025 06:00],88.12,96.92,4516.8,66.52
[13/11/2025 07:00],48.02,66.12,3684.9,74.98
[13/11/2025 08:00],60.04,64.66,2199.1,65.5
[13/11/2025 09:00],69.12,69.56,5117.3,75.96
[13/11/2025 10:00],75.08,52.82,3127.5,40.29
[13/11/2025 11:00],86.53,50.65,4447.4,86.07
[13/11/2025 12:00],57.37,75.91,3115.8,94.9
[13/11/2025 13:00],54.27,53.77,4730.6,44.1
[13/11/2025 14:00],84.46,80.04,2482.2,88.9
[13/11/2025 15:00],48.91,93.35,5798.4,57.2
[13/11/2025 16:00],55.22,48.24,3538.5,74.97
[13/11/2025 17:00],78.91,55.48,2377.0,79.07
[13/11/2025 18:00],78.91,67.51,3260.0,83.21
[13/11/2025 19:00],64.2,89.93,4163.8,65.44
[13/11/2025 20:00],77.83,66.94,5264.2,46.6
[13/11/2025 21:00],59.0,94.14,2187.6,90.5
[13/11/2025 22:00],88.12,92.04,2591.5,51.11
[13/11/2025 23:00],56.09,83.02,5633.5,66.77
[14/11/2025 00:00],88.42,72.01,4758.7,46.1
[14/11/2025 01:00],48.53,78.53,5758.1,54.03
[14/11/2025 02:00],87.49,68.96,3364.0,47.38
[14/11/2025 03:00],86.81,75.88,2906.3,51.3
[14/11/2025 04:00],59.1,67.02,4072.9,87.44
[14/11/2025 05:00],60.23,98.63,3723.1,91.88
[14/11/2025 06:00],47.98,84.83,5922.3,78.08
[14/11/2025 07:00],42.72,84.57,2127.3,57.67
[14/11/2025 08:00],84.87,96.99,2002.3,49.7
[14/11/2025 09:00],87.32,71.85,4318.4,70.7
[14/11/2025 10:00],93.77,48.83,5745.3,55.06
[14/11/2025 11:00],47.64,69.3,3570.7,46.97
[14/11/2025 12:00],69.39,51.87,3038.8,46.37
[14/11/2025 13:00],81.53,75.38,2935.1,41.01
[14/11/2025 14:00],79.93,56.25,3777.7,63.63
[14/11/2025 15:00],85.87,86.93,2000.3,66.85
[14/11/2025 16:00],85.91,87.49,5941.9,42.26
[14/11/2025 17:00],69.13,93.8,2558.5,44.61
[14/11/2025 18:00],64.46,76.07,2462.2,63.18
[14/11/2025 19:00],50.29,88.5,2286.9,84.44
[14/11/2025 20:00],80.27,57.85,2346.1,91.53
[14/11/2025 21:00],78.46,74.54,5810.2,57.43
[14/11/2025 22:00],82.95,81.18,4035.9,76.47
[14/11/2025 23:00],64.92,88.59,5488.7,73.41
[15/11/2025 00:00],90.3,95.59,2263.1,44.66
[15/11/2025 01:00],91.7,62.63,4500.7,87.72
[15/11/2025 02:00],58.39,97.61,2071.0,82.06
[15/11/2025 03:00],50.91,59.66,4167.6,42.73
[15/11/2025 04:00],87.27,57.04,5605.1,43.07
[15/11/2025 05:00],75.34,59.63,5402.1,82.19
[15/11/2025 06:00],63.0,81.27,2377.4,76.82
[15/11/2025 07:00],86.02,93.88,4610.9,77.31
[15/11/2025 08:00],63.33,73.99,2673.7,41.63
[15/11/2025 09:00],63.04,70.75,5449.0,40.59
[15/11/2025 10:00],44.9,49.3,2636.1,42.57
[15/11/2025 11:00],74.03,92.17,3478.4,60.19
[15/11/2025 12:00],40.9,82.18,5153.0,61.77
[15/11/2025 13:00],88.24,70.9,2296.5,94.96
[15/11/2025 14:00],67.88,63.56,5033.7,80.08
[15/11/2025 15:00],82.3,64.95,2836.3,85.01
[15/11/2025 16:00],40.38,53.16,4548.4,62.95
[15/11/2025 17:00],93.7,91.65,4337.6,77.38
[15/11/2025 18:00],61.29,86.31,3974.8,77.42
[15/11/2025 19:00],76.84,74.13,5640.5,65.39
[15/11/2025 20:00],52.19,81.34,2664.8,78.64
[15/11/2025 21:00],86.7,58.74,2775.4,40.68
[15/11/2025 22:00],64.22,95.98,4099.8,75.36
[15/11/2025 23:00],44.75,49.57,2940.1,88.06
[16/11/2025 00:00],61.24,86.49,4049.6,75.62
[16/11/2025 01:00],56.39,54.95,4854.3,54.83
[16/11/2025 02:00],81.5,49.72,2427.6,50.99
[16/11/2025 03:00],85.45,88.61,2297.4,65.25
[16/11/2025 04:00],77.4,92.72,4905.3,53.36
[16/11/2025 05:00],66.49,63.99,4926.3,57.85
[16/11/2025 06:00],93.55,57.07,3797.5,45.78
[16/11/2025 07:00],75.89,92.86,3891.9,40.06
[16/11/2025 08:00],57.16,95.84,2413.5,58.75
[16/11/2025 09:00],49.42,92.61,4415.1,86.87
[16/11/2025 10:00],84.35,84.15,2659.3,47.06
[16/11/2025 11:00],63.1,79.39,2789.2,68.18
[16/11/2025 12:00],41.06,81.98,3550.9,48.81
[16/11/2025 13:00],49.24,61.75,2250.6,71.55
[16/11/2025 14:00],43.06,69.86,4107.1,92.95
[16/11/2025 15:00],77.33,71.09,3667.3,64.46
[16/11/2025 16:00],63.04,69.9,2644.3,69.81
[16/11/2025 17:00],90.83,73.33,3409.2,61.57
[16/11/2025 18:00],85.79,66.08,5196.5,54.65
[16/11/2025 19:00],83.39,70.88,5123.7,91.69
[16/11/2025 20:00],40.61,57.98,2151.8,70.1
[16/11/2025 21:00],93.75,94.74,2109.3,56.94
[16/11/2025 22:00],56.59,82.68,5227.5,80.94
[16/11/2025 23:00],50.82,76.88,4788.7,44.4
[17/11/2025 00:00],65.99,94.14,3694.2,80.67
[17/11/2025 01:00],45.22,80.53,3160.8,63.33
[17/11/2025 02:00],57.19,53.27,4422.6,67.8
[17/11/2025 03:00],64.33,99.77,2561.6,91.8
[17/11/2025 04:00],51.48,84.01,4493.6,84.96
[17/11/2025 05:00],77.57,72.97,5848.7,76.32
[17/11/2025 06:00],77.2,90.99,2613.4,52.75
[17/11/2025 07:00],69.32,50.11,5485.6,64.23
[17/11/2025 08:00],74.46,95.51,5590.9,63.73
[17/11/2025 09:00],62.38,60.84,3706.7,49.58
[17/11/2025 10:00],53.61,54.4,5674.6,41.46
[17/11/2025 11:00],40.57,77.81,2336.6,58.18
[17/11/2025 12:00],59.33,81.71,4457.7,65.99
[17/11/2025 13:00],88.81,71.35,3063.4,54.57
[17/11/2025 14:00],70.91,97.95,4299.5,67.43
[17/11/2025 15:00],78.6,86.27,4051.6,60.93
[17/11/2025 16:00],91.37,75.22,4591.0,79.92
[17/11/2025 17:00],67.63,75.61,3034.1,50.75
[17/11/2025 18:00],80.16,78.2,4489.2,43.98
[17/11/2025 19:00],43.09,55.38,2685.4,75.94
[17/11/2025 20:00],92.9,95.75,5808.9,69.29
[17/11/2025 21:00],87.22,96.99,4729.8,40.22
[17/11/2025 22:00],90.87,64.21,2905.1,73.75
[17/11/2025 23:00],43.52,91.1,3852.5,52.45
[18/11/2025 00:00],82.84,77.95,4272.9,90.03
[18/11/2025 01:00],55.9,74.11,4962.0,62.52
[18/11/2025 02:00],92.77,80.65,2817.6,89.43
[18/11/2025 03:00],45.86,72.63,5065.9,62.47
[18/11/2025 04:00],61.02,47.3,3633.7,75.73
[18/11/2025 05:00],80.81,79.96,3141.7,76.08
[18/11/2025 06:00],67.21,68.74,2530.6,92.04
[18/11/2025 07:00],49.6,72.72,5616.6,78.78
[18/11/2025 08:00],53.28,62.43,3777.0,49.56
[18/11/2025 09:00],53.56,90.37,5346.4,73.36
[18/11/2025 10:00],66.79,89.8,3249.5,89.37
[18/11/2025 11:00],42.61,63.5,5000.2,91.0
[18/11/2025 12:00],47.97,92.66,3171.4,50.56
[18/11/2025 13:00],41.99,91.7,2727.6,44.0
[18/11/2025 14:00],64.56,65.33,4168.1,58.15
[18/11/2025 15:00],62.99,80.9,2749.9,60.08
[18/11/2025 16:00],69.66,80.47,5017.8,54.64
[18/11/2025 17:00],86.4,86.4,5408.3,94.16
[18/11/2025 18:00],54.7,98.32,5395.8,48.89
[18/11/2025 19:00],79.87,46.28,2348.7,74.88
[18/11/2025 20:00],63.6,70.85,3489.8,50.9
[18/11/2025 21:00],56.82,73.43,5008.3,51.05
[18/11/2025 22:00],76.05,93.7,2736.0,42.71
[18/11/2025 23:00],45.21,94.62,3694.7,64.62
[19/11/2025 00:00],77.04,48.2,2304.1,55.68
[19/11/2025 01:00],75.12,93.13,5193.5,89.49
[19/11/2025 02:00],43.57,53.7,4106.7,65.54
[19/11/2025 03:00],47.67,84.47,4120.6,84.76
[19/11/2025 04:00],49.56,62.02,3431.3,57.82
[19/11/2025 05:00],74.17,64.82,2025.1,73.6
[19/11/2025 06:00],71.27,62.42,2770.3,71.73
[19/11/2025 07:00],81.01,96.56,2774.3,54.95
[19/11/2025 08:00],40.43,81.03,3593.1,55.62
[19/11/2025 09:00],69.18,74.44,5964.1,67.42
[19/11/2025 10:00],87.61,67.96,5432.4,73.55
[19/11/2025 11:00],54.71,98.45,2722.4,58.88
[19/11/2025 12:00],79.37,93.24,5753.2,62.03
[19/11/2025 13:00],48.82,74.76,5281.3,80.58
[19/11/2025 14:00],43.56,71.77,2930.4,72.62
[19/11/2025 15:00],63.26,74.22,4045.1,80.03
[19/11/2025 16:00],40.05,72.96,4299.3,90.83
[19/11/2025 17:00],94.81,61.6,5513.1,55.07
[19/11/2025 18:00],52.99,59.46,2008.0,70.36
[19/11/2025 19:00],80.21,74.75,3259.8,48.73
[19/11/2025 20:00],91.37,65.58,3055.6,43.52
[19/11/2025 21:00],69.09,68.26,2268.2,49.84
[19/11/2025 22:00],92.01,73.03,2433.3,48.78
[19/11/2025 23:00],54.48,94.93,2339.0,70.56
[20/11/2025 00:00],52.34,54.37,2692.5,53.0
[20/11/2025 01:00],75.32,99.68,3519.9,84.12
[20/11/2025 02:00],60.45,46.27,4965.5,84.9
[20/11/2025 03:00],48.04,67.7,3181.2,88.27
[20/11/2025 04:00],90.29,63.78,4986.4,75.63
[20/11/2025 05:00],62.42,50.12,5025.6,43.79
[20/11/2025 06:00],93.46,74.39,2835.1,78.94
[20/11/2025 07:00],40.83,81.23,5600.1,67.35
[20/11/2025 08:00],89.02,98.66,5450.7,70.88
[20/11/2025 09:00],84.05,68.64,4809.7,63.66
[20/11/2025 10:00],60.65,95.25,4134.1,84.96
[20/11/2025 11:00],45.09,65.11,5648.2,56.26
[20/11/2025 12:00],74.51,96.12,5656.1,61.91
[20/11/2025 13:00],69.08,60.08,3178.0,82.63
[20/11/2025 14:00],92.33,61.42,5434.9,40.72
[20/11/2025 15:00],46.18,72.08,4743.5,73.68
[20/11/2025 16:00],54.51,72.74,3837.1,48.51
[20/11/2025 17:00],44.62,75.98,2630.5,49.24
[20/11/2025 18:00],53.02,64.55,3029.1,74.47
[20/11/2025 19:00],82.79,51.65,3531.4,48.07
[20/11/2025 20:00],70.48,83.7,2651.1,50.6
[20/11/2025 21:00],56.82,81.27,4794.0,86.86
[20/11/2025 22:00],86.94,49.16,3583.7,44.44
[20/11/2025 23:00],89.58,75.02,4078.4,54.05
[21/11/2025 00:00],82.93,74.79,2567.3,75.62
[21/11/2025 01:00],70.26,62.66,5486.2,67.64
[21/11/2025 02:00],76.92,95.67,2197.4,59.52
[21/11/2025 03:00],45.4,78.5,4327.2,68.46
[21/11/2025 04:00],76.93,48.05,3916.3,43.59
[21/11/2025 05:00],74.52,99.05,3763.5,44.37
[21/11/2025 06:00],63.71,55.41,2777.9,67.94
[21/11/2025 07:00],92.45,59.49,3482.0,40.31
[21/11/2025 08:00],51.2,90.87,4898.2,74.06
[21/11/2025 09:00],84.39,55.88,2003.7,79.64
[21/11/2025 10:00],89.62,72.14,5687.7,65.5
[21/11/2025 11:00],73.1,73.54,2758.0,87.62
[21/11/2025 12:00],42.42,58.2,4410.3,56.27
[21/11/2025 13:00],40.39,78.35,2451.2,88.08
[21/11/2025 14:00],85.03,85.24,2449.0,56.07
[21/11/2025 15:00],71.48,66.21,3672.8,82.58
[21/11/2025 16:00],53.71,97.37,3699.7,90.5
[21/11/2025 17:00],81.99,86.54,2486.4,63.84
[21/11/2025 18:00],43.51,50.61,2300.0,41.83
[21/11/2025 19:00],45.76,99.98,4547.2,76.99
[21/11/2025 20:00],82.36,56.28,2307.6,44.34
[21/11/2025 21:00],77.14,96.47,3415.3,82.66
[21/11/2025 22:00],79.72,64.17,3664.9,65.74
[21/11/2025 23:00],66.66,88.05,2285.8,67.94
[22/11/2025 00:00],54.66,90.55,3733.7,51.05
[22/11/2025 01:00],51.79,93.36,4388.3,41.45
[22/11/2025 02:00],57.2,57.11,5482.0,48.51
[22/11/2025 03:00],61.51,65.53,5171.2,84.37
[22/11/2025 04:00],75.9,82.66,5641.7,72.54
[22/11/2025 05:00],47.46,68.52,5633.4,44.03
[22/11/2025 06:00],52.86,74.15,5136.5,82.64
[22/11/2025 07:00],56.14,47.96,2318.2,41.04
[22/11/2025 08:00],51.86,81.5,5374.8,52.5
[22/11/2025 09:00],41.26,46.11,4285.1,41.58
[22/11/2025 10:00],74.31,76.77,4822.4,58.15
[22/11/2025 11:00],51.51,82.02,3597.9,41.86
[22/11/2025 12:00],48.2,98.71,4769.5,48.38
[22/11/2025 13:00],63.89,80.1,2492.2,65.77
[22/11/2025 14:00],54.34,64.92,3528.4,61.85
[22/11/2025 15:00],90.19,66.38,4654.2,58.71
[22/11/2025 16:00],91.87,60.91,3189.2,77.53
[22/11/2025 17:00],57.1,84.69,5715.8,90.56
[22/11/2025 18:00],70.82,56.21,5250.5,67.83
[22/11/2025 19:00],75.12,59.98,5821.9,85.15
[22/11/2025 20:00],73.38,56.22,4108.6,75.97
[22/11/2025 21:00],85.32,76.25,3250.9,66.0
[22/11/2025 22:00],42.44,61.95,2603.8,76.22
[22/11/2025 23:00],92.26,52.81,4609.5,53.65
[23/11/2025 00:00],53.24,74.38,4959.6,49.1
