TradeKey,Date,CurrencyKey,TraderKey,Trade_Amount,Exchange_Rate,Total_Value_USD,Transaction_Fee
6833,2021-09-29,3,3,286927,111.5279999,32000394.43,28.69
6834,2021-09-29,3,2,991950,111.5279999,110630199.5,99.2
6835,2021-09-30,3,1,212997,111.935997,23842031.55,21.3
6836,2021-09-30,3,1,766628,111.935997,85813269.51,76.66
6837,2021-10-01,3,3,255504,111.4609985,28478730.96,25.55
6838,2021-10-01,3,3,729278,111.4609985,81286054.06,72.93
6839,2021-10-04,3,4,599117,110.9469986,66470232.96,59.91
6840,2021-10-04,3,1,621476,110.9469986,68950896.9,62.15
6841,2021-10-04,3,3,874013,110.9469986,96969119.09,87.4
6842,2021-10-05,3,2,216936,110.9680023,24072954.55,21.69
6843,2021-10-06,3,4,149272,111.4869995,16641887.39,14.93
6844,2021-10-06,3,3,631180,111.4869995,70368364.34,63.12
6845,2021-10-07,3,1,723054,111.413002,80557616.75,72.31
6846,2021-10-07,3,1,368026,111.413002,41002881.47,36.8
6847,2021-10-07,3,3,968116,111.413002,107860709.84,96.81
6848,2021-10-08,3,4,865255,111.6620026,96616106.06,86.53
6849,2021-10-08,3,3,104822,111.6620026,11704634.44,10.48
6850,2021-10-11,3,3,690476,112.2699966,77519738.17,69.05
6851,2021-10-12,3,1,260403,113.3880005,29526575.49,26.04
6852,2021-10-12,3,2,100115,113.3880005,11351839.67,10.01
6853,2021-10-12,3,1,273930,113.3880005,31060374.98,27.39
6854,2021-10-13,3,3,776117,113.5189972,88104023.55,77.61
6855,2021-10-13,3,4,36598,113.5189972,4154568.26,3.66
6856,2021-10-13,3,4,251031,113.5189972,28496787.39,25.1
6857,2021-10-14,3,1,58065,113.3010025,6578822.71,5.81
6858,2021-10-14,3,2,186520,113.3010025,21132902.99,18.65
6859,2021-10-15,3,4,200280,113.8339996,22798673.44,20.03
6860,2021-10-18,3,3,977200,114.3239975,111717410.36,97.72
6861,2021-10-18,3,2,410267,114.3239975,46903363.48,41.03
6862,2021-10-19,3,1,457200,114.2850037,52251103.69,45.72
6863,2021-10-19,3,1,247059,114.2850037,28235138.73,24.71
6864,2021-10-19,3,2,356482,114.2850037,40740546.69,35.65
6865,2021-10-20,3,2,609588,114.5429993,69824037.86,60.96
6866,2021-10-20,3,3,48460,114.5429993,5550753.75,4.85
6867,2021-10-20,3,2,290872,114.5429993,33317351.29,29.09
6868,2021-10-21,3,2,460237,114.3889999,52646050.15,46.02
6869,2021-10-21,3,4,245851,114.3889999,28122650.01,24.59
6870,2021-10-22,3,3,881444,113.8499985,100352398.08,88.14
6871,2021-10-22,3,3,60543,113.8499985,6892820.46,6.05
6872,2021-10-25,3,4,567997,113.6640015,64560811.86,56.8
6873,2021-10-25,3,3,904555,113.6640015,102815340.88,90.46
6874,2021-10-26,3,3,484275,113.7649994,55093545.08,48.43
6875,2021-10-26,3,1,748799,113.7649994,85187117.79,74.88
6876,2021-10-26,3,4,187574,113.7649994,21339356.0,18.76
6877,2021-10-27,3,1,828598,114.1880035,94615951.32,82.86
6878,2021-10-27,3,2,257340,114.1880035,29385140.82,25.73
6879,2021-10-28,3,3,903778,113.776001,102828246.63,90.38
6880,2021-10-28,3,1,411016,113.776001,46763756.83,41.1
6881,2021-10-29,3,1,985019,113.6159973,111913916.04,98.5
6882,2021-10-29,3,1,118511,113.6159973,13464745.46,11.85
6883,2021-10-29,3,1,25263,113.6159973,2870280.94,2.53
6884,2021-11-01,3,3,501147,114.2360001,57249028.74,50.11
6885,2021-11-01,3,1,679101,114.2360001,77577781.9,67.91
6886,2021-11-02,3,3,310331,114.0940018,35406905.67,31.03
6887,2021-11-02,3,2,680102,114.0940018,77595558.81,68.01
6888,2021-11-03,3,1,537743,113.961998,61282266.69,53.77
6889,2021-11-03,3,4,376318,113.961998,42885951.16,37.63
6890,2021-11-03,3,1,839134,113.961998,95629387.23,83.91
6891,2021-11-04,3,3,905593,114.0699997,103300993.24,90.56
6892,2021-11-04,3,4,989410,114.0699997,112861998.4,98.94
6893,2021-11-05,3,2,794713,113.836998,90467742.19,79.47
6894,2021-11-05,3,1,929159,113.836998,105772671.22,92.92
6895,2021-11-08,3,3,573295,113.4749985,65054649.27,57.33
6896,2021-11-08,3,2,310927,113.4749985,35282440.86,31.09
6897,2021-11-08,3,2,430150,113.4749985,48811270.6,43.02
6898,2021-11-09,3,3,456657,113.2539978,51718230.87,45.67
6899,2021-11-09,3,2,338027,113.2539978,38282909.11,33.8
6900,2021-11-09,3,1,888154,113.2539978,100586991.16,88.82
6901,2021-11-10,3,2,336723,112.9120026,38020068.25,33.67
6902,2021-11-11,3,4,456217,113.9049988,51965396.84,45.62
6903,2021-11-11,3,1,385615,113.9049988,43923476.11,38.56
6904,2021-11-12,3,1,976791,114.0429993,111396175.33,97.68
6905,2021-11-12,3,2,398098,114.0429993,45400289.94,39.81
6906,2021-11-15,3,1,448791,113.9810028,51153648.23,44.88
6907,2021-11-15,3,3,414557,113.9810028,47251622.58,41.46
6908,2021-11-16,3,1,610540,114.1320038,69682153.6,61.05
6909,2021-11-16,3,3,575923,114.1320038,65731246.02,57.59
6910,2021-11-16,3,2,90277,114.1320038,10303494.91,9.03
6911,2021-11-17,3,1,833476,114.9039993,95769725.72,83.35
6912,2021-11-17,3,4,683173,114.9039993,78499309.91,68.32
6913,2021-11-17,3,4,667352,114.9039993,76681413.74,66.74
6914,2021-11-18,3,4,939725,114.1900024,107307200.01,93.97
6915,2021-11-19,3,1,341914,114.2819977,39074614.96,34.19
6916,2021-11-19,3,2,27120,114.2819977,3099327.78,2.71
6917,2021-11-22,3,4,16545,114.1380005,1888413.22,1.65
6918,2021-11-22,3,1,241633,114.1380005,27579507.47,24.16
6919,2021-11-22,3,3,757807,114.1380005,86494575.74,75.78
6920,2021-11-23,3,1,327480,114.7900009,37591429.49,32.75
6921,2021-11-23,3,3,517625,114.7900009,59418174.22,51.76
6922,2021-11-23,3,1,939876,114.7900009,107888366.89,93.99
6923,2021-11-24,3,1,513232,115.1409988,59094045.1,51.32
6924,2021-11-24,3,2,804631,115.1409988,92646017.01,80.46
6925,2021-11-24,3,4,288449,115.1409988,33212305.96,28.84
6926,2021-11-25,3,3,102994,115.4079971,11886331.25,10.3
6927,2021-11-25,3,2,904323,115.4079971,104366106.16,90.43
6928,2021-11-25,3,1,341385,115.4079971,39398559.09,34.14
6929,2021-11-26,3,4,385251,115.0690002,44330447.4,38.53
6930,2021-11-26,3,1,50590,115.0690002,5821340.72,5.06
6931,2021-11-26,3,2,367544,115.0690002,42292920.61,36.75
6932,2021-11-29,3,2,606539,113.7190018,68975009.63,60.65
6933,2021-11-29,3,4,142375,113.7190018,16190742.88,14.24
6934,2021-11-29,3,3,896871,113.7190018,101991274.86,89.69
6935,2021-11-30,3,1,84336,113.8040009,9597774.22,8.43
6936,2021-11-30,3,2,47793,113.8040009,5439034.62,4.78
6937,2021-11-30,3,3,282895,113.8040009,32194582.83,28.29
6938,2021-12-01,3,2,935461,113.2990036,105986799.21,93.55
6939,2021-12-02,3,3,321700,112.8820038,36314140.62,32.17
6940,2021-12-03,3,2,196825,113.0220032,22245555.78,19.68
6941,2021-12-06,3,4,957395,113.0419998,108225845.4,95.74
6942,2021-12-06,3,3,48960,113.0419998,5534536.31,4.9
6943,2021-12-07,3,1,834393,113.4580002,94668561.16,83.44
6944,2021-12-08,3,1,454495,113.5250015,51596545.56,45.45
6945,2021-12-09,3,2,224517,113.6839981,25523990.2,22.45
6946,2021-12-10,3,4,56851,113.447998,6449632.13,5.69
6947,2021-12-13,3,2,145772,113.5009995,16545267.7,14.58
6948,2021-12-13,3,3,506524,113.5009995,57490980.27,50.65
6949,2021-12-14,3,4,228300,113.5770035,25929629.9,22.83
6950,2021-12-15,3,4,717309,113.7429962,81588874.86,71.73
6951,2021-12-15,3,4,436172,113.7429962,49611510.14,43.62
6952,2021-12-16,3,1,538043,114.1360016,61410076.71,53.8
6953,2021-12-16,3,1,252361,114.1360016,28803475.5,25.24
6954,2021-12-17,3,4,136934,113.663002,15564329.52,13.69
6955,2021-12-17,3,3,444201,113.663002,50489219.15,44.42
6956,2021-12-20,3,3,395813,113.5179977,44931899.22,39.58
6957,2021-12-20,3,3,79927,113.5179977,9073153.0,7.99
6958,2021-12-20,3,3,443347,113.5179977,50327863.73,44.33
6959,2021-12-21,3,4,473149,113.6620026,53779062.87,47.31
6960,2021-12-21,3,4,737523,113.6620026,83828341.14,73.75
6961,2021-12-21,3,2,369894,113.6620026,42042892.79,36.99
6962,2021-12-22,3,3,46450,113.9940033,5295021.45,4.65
6963,2021-12-23,3,1,124782,114.1210022,14240246.9,12.48
6964,2021-12-24,3,1,63467,114.4580002,7264305.9,6.35
6965,2021-12-24,3,1,836051,114.4580002,95692725.53,83.61
6966,2021-12-27,3,3,202414,114.3330002,23142599.9,20.24
6967,2021-12-27,3,2,169128,114.3330002,19336911.66,16.91
6968,2021-12-27,3,2,940925,114.3330002,107578778.21,94.09
6969,2021-12-28,3,4,822553,114.7919998,94422503.81,82.26
6970,2021-12-28,3,4,746344,114.7919998,85674320.3,74.63
6971,2021-12-29,3,1,549667,114.7730026,63086932.02,54.97
6972,2021-12-30,3,4,198622,114.947998,22831201.26,19.86
6973,2021-12-31,3,4,294406,115.0630035,33875238.61,29.44
6974,2022-01-03,3,3,377602,115.1419983,43477848.84,37.76
6975,2022-01-03,3,4,259265,115.1419983,29852290.19,25.93
6976,2022-01-04,3,2,235714,115.3280029,27184424.88,23.57
6977,2022-01-04,3,3,224288,115.3280029,25866687.11,22.43
6978,2022-01-05,3,4,961199,116.1740036,111666336.09,96.12
6979,2022-01-06,3,3,402117,116.1279984,46697042.33,40.21
6980,2022-01-07,3,4,576332,115.8649979,66776705.97,57.63
6981,2022-01-07,3,3,45030,115.8649979,5217400.86,4.5
6982,2022-01-10,3,3,999921,115.6179962,115608862.38,99.99
6983,2022-01-10,3,4,965255,115.6179962,111600848.92,96.53
6984,2022-01-10,3,4,79644,115.6179962,9208279.69,7.96
6985,2022-01-11,3,2,334652,115.2779999,38578013.22,33.47
6986,2022-01-12,3,2,605669,115.3310013,69852412.23,60.57
6987,2022-01-13,3,1,534429,114.6750031,61285647.23,53.44
6988,2022-01-13,3,4,262602,114.6750031,30113885.16,26.26
6989,2022-01-14,3,2,516051,114.1179962,58890706.06,51.61
6990,2022-01-14,3,4,691587,114.1179962,78922522.64,69.16
6991,2022-01-17,3,2,399770,114.3059998,45696109.54,39.98
6992,2022-01-18,3,3,440444,114.5709991,50462109.13,44.04
6993,2022-01-18,3,2,854202,114.5709991,97866776.57,85.42
6994,2022-01-19,3,3,855668,114.5540009,98020192.84,85.57
6995,2022-01-19,3,3,828330,114.5540009,94888515.57,82.83
6996,2022-01-19,3,2,264751,114.5540009,30328286.29,26.48
6997,2022-01-20,3,4,750870,114.3470001,85859731.97,75.09
6998,2022-01-20,3,1,862916,114.3470001,98671855.94,86.29
6999,2022-01-20,3,3,643695,114.3470001,73604592.23,64.37
7000,2022-01-21,3,1,901342,113.9929962,102746675.18,90.13
7001,2022-01-21,3,3,739184,113.9929962,84261798.9,73.92
7002,2022-01-21,3,3,439094,113.9929962,50053640.67,43.91
7003,2022-01-24,3,3,438579,113.7850037,49903713.14,43.86
7004,2022-01-25,3,4,998220,114.0110016,113808062.02,99.82
7005,2022-01-26,3,2,548283,113.875,62435726.62,54.83
7006,2022-01-26,3,4,79513,113.875,9054542.88,7.95
7007,2022-01-27,3,2,922976,114.7210007,105884730.34,92.3
7008,2022-01-27,3,4,695049,114.7210007,79736716.82,69.5
7009,2022-01-28,3,4,292555,115.3519974,33746803.6,29.26
7010,2022-01-28,3,2,236656,115.3519974,27298742.3,23.67
7011,2022-01-28,3,2,960663,115.3519974,110814395.88,96.07
7012,2022-01-31,3,1,468201,115.262001,53965784.13,46.82
7013,2022-01-31,3,3,800098,115.262001,92220896.48,80.01
7014,2022-01-31,3,4,677267,115.262001,78063149.63,67.73
7015,2022-02-01,3,3,885435,115.1210022,101932164.58,88.54
7016,2022-02-01,3,1,136458,115.1210022,15709181.72,13.65
7017,2022-02-02,3,1,522969,114.7360001,60003371.24,52.3
7018,2022-02-02,3,3,496816,114.7360001,57002680.63,49.68
7019,2022-02-03,3,4,624639,114.3820038,71447460.47,62.46
7020,2022-02-03,3,1,473037,114.3820038,54106919.93,47.3
7021,2022-02-04,3,3,664380,114.9570007,76375132.13,66.44
7022,2022-02-07,3,1,136623,115.223999,15742248.42,13.66
7023,2022-02-07,3,3,262446,115.223999,30240077.64,26.24
7024,2022-02-08,3,1,831799,115.0630035,95709291.25,83.18
7025,2022-02-08,3,3,221591,115.0630035,25496926.01,22.16
7026,2022-02-08,3,2,868884,115.0630035,99976402.73,86.89
7027,2022-02-09,3,2,727324,115.5309982,84028467.73,72.73
7028,2022-02-09,3,4,929926,115.5309982,107435279.03,92.99
7029,2022-02-09,3,3,231935,115.5309982,26795682.07,23.19
7030,2022-02-10,3,4,514306,115.6019974,59454800.87,51.43
7031,2022-02-10,3,4,982320,115.6019974,113558154.09,98.23
7032,2022-02-11,3,2,736429,116.0469971,85460374.03,73.64
7033,2022-02-11,3,1,538362,116.0469971,62475293.45,53.84
7034,2022-02-14,3,1,485623,115.5839996,56130248.64,48.56
7035,2022-02-15,3,4,453596,115.5360031,52406668.86,45.36
7036,2022-02-16,3,1,734292,115.6350021,84909856.96,73.43
7037,2022-02-16,3,3,581573,115.6350021,67250195.08,58.16
7038,2022-02-17,3,2,15961,115.387001,1841691.92,1.6
7039,2022-02-17,3,4,500344,115.387001,57733193.63,50.03
7040,2022-02-18,3,2,55016,114.8659973,6319467.71,5.5
7041,2022-02-18,3,3,511178,114.8659973,58716970.77,51.12
7042,2022-02-18,3,1,804187,114.8659973,92373741.77,80.42
7043,2022-02-21,3,3,253804,114.9609985,29177561.26,25.38
7044,2022-02-22,3,1,571861,114.6090012,65540418.04,57.19
7045,2022-02-22,3,3,523612,114.6090012,60010648.34,52.36
7046,2022-02-22,3,2,54167,114.6090012,6208025.77,5.42
7047,2022-02-23,3,2,394049,115.0960007,45353463.98,39.4
7048,2022-02-23,3,3,222261,115.0960007,25581352.21,22.23
7049,2022-02-24,3,4,802671,114.8980026,92225294.64,80.27
7050,2022-02-24,3,1,263479,114.8980026,30273210.83,26.35
7051,2022-02-25,3,4,875325,115.5709991,101162184.79,87.53
7052,2022-02-25,3,2,729456,115.5709991,84303958.72,72.95
7053,2022-02-28,3,2,331065,115.5849991,38266147.73,33.11
7054,2022-02-28,3,3,771249,115.5849991,89144814.97,77.12
7055,2022-03-01,3,3,891715,115.0780029,102616781.36,89.17
7056,2022-03-01,3,1,287869,115.0780029,33127389.62,28.79
7057,2022-03-02,3,2,416448,114.8330002,47821973.27,41.64
7058,2022-03-02,3,1,925373,114.8330002,106263357.89,92.54
7059,2022-03-03,3,2,993416,115.5189972,114758420.12,99.34
7060,2022-03-03,3,4,476280,115.5189972,55019387.99,47.63
7061,2022-03-04,3,1,616425,115.473999,71181059.83,61.64
7062,2022-03-07,3,4,42632,114.9499969,4900548.27,4.26
7063,2022-03-07,3,4,360046,114.9499969,41387286.58,36.0
7064,2022-03-08,3,2,215523,115.3730011,24865535.32,21.55
7065,2022-03-09,3,2,322545,115.7220001,37325552.52,32.25
7066,2022-03-09,3,1,743699,115.7220001,86062335.75,74.37
7067,2022-03-09,3,1,65751,115.7220001,7608837.23,6.58
7068,2022-03-10,3,2,830568,115.9089966,96270303.49,83.06
7069,2022-03-11,3,1,536786,116.1790009,62363261.18,53.68
7070,2022-03-11,3,4,131699,116.1790009,15300658.24,13.17
7071,2022-03-11,3,3,225916,116.1790009,26246695.17,22.59
7072,2022-03-14,3,4,719033,117.5289993,84507228.95,71.9
7073,2022-03-14,3,1,238792,117.5289993,28064984.8,23.88
7074,2022-03-14,3,4,52402,117.5289993,6158754.62,5.24
7075,2022-03-15,3,2,705813,118.2180023,83439802.86,70.58
7076,2022-03-16,3,2,521417,118.2919998,61679459.66,52.14
7077,2022-03-16,3,1,481706,118.2919998,56981966.06,48.17
7078,2022-03-16,3,2,305835,118.2919998,36177833.76,30.58
7079,2022-03-17,3,4,221837,118.8700027,26369764.79,22.18
7080,2022-03-17,3,3,191428,118.8700027,22755046.88,19.14
7081,2022-03-17,3,4,589717,118.8700027,70099661.38,58.97
7082,2022-03-18,3,4,899743,118.4860001,106606949.19,89.97
7083,2022-03-18,3,1,100726,118.4860001,11934620.85,10.07
7084,2022-03-18,3,1,791524,118.4860001,93784512.74,79.15
7085,2022-03-21,3,2,820637,119.2630005,97871630.94,82.06
7086,2022-03-21,3,2,175920,119.2630005,20980747.05,17.59
7087,2022-03-22,3,1,996294,119.5940018,119150786.43,99.63
7088,2022-03-22,3,1,499246,119.5940018,59706827.02,49.92
7089,2022-03-23,3,3,264583,121.3399963,32104500.24,26.46
7090,2022-03-24,3,2,376643,121.1269989,45621636.25,37.66
7091,2022-03-24,3,2,362212,121.1269989,43873652.53,36.22
7092,2022-03-25,3,3,511518,122.3460007,62582181.59,51.15
7093,2022-03-28,3,4,872350,122.2699966,106662231.53,87.23
7094,2022-03-28,3,1,834167,122.2699966,101993596.25,83.42
7095,2022-03-28,3,1,946643,122.2699966,115746036.39,94.66
7096,2022-03-29,3,2,590315,123.6600037,72998355.08,59.03
7097,2022-03-30,3,2,848869,123.125,104516995.62,84.89
7098,2022-03-31,3,4,616608,122.0210037,75239127.05,61.66
7099,2022-03-31,3,2,252495,122.0210037,30809693.33,25.25
7100,2022-03-31,3,2,639349,122.0210037,78014006.69,63.93
7101,2022-04-01,3,1,712794,121.7559967,86786943.91,71.28
7102,2022-04-01,3,3,60369,121.7559967,7350287.76,6.04
7103,2022-04-01,3,3,114768,121.7559967,13973692.23,11.48
7104,2022-04-04,3,3,271732,122.6100006,33317060.68,27.17
7105,2022-04-04,3,2,495764,122.6100006,60785624.34,49.58
7106,2022-04-04,3,1,48441,122.6100006,5939351.04,4.84
7107,2022-04-05,3,1,787416,122.8089981,96701770.05,78.74
7108,2022-04-05,3,4,915219,122.8089981,112397128.43,91.52
7109,2022-04-05,3,2,293635,122.8089981,36061020.16,29.36
7110,2022-04-06,3,1,850184,123.6559982,105130351.17,85.02
7111,2022-04-07,3,1,896196,123.7229996,110880057.35,89.62
7112,2022-04-07,3,1,620204,123.7229996,76733499.24,62.02
7113,2022-04-08,3,1,81422,124.0960007,10104144.57,8.14
7114,2022-04-08,3,1,978551,124.0960007,121434265.58,97.86
7115,2022-04-08,3,4,241281,124.0960007,29942007.14,24.13
7116,2022-04-11,3,1,468725,124.3850021,58302360.11,46.87
7117,2022-04-11,3,3,993782,124.3850021,123611576.16,99.38
7118,2022-04-12,3,2,281599,125.4720001,35332789.76,28.16
7119,2022-04-12,3,2,327769,125.4720001,41125832.0,32.78
7120,2022-04-13,3,3,617302,125.4160004,77419547.88,61.73
7121,2022-04-13,3,2,681753,125.4160004,85502734.52,68.18
7122,2022-04-14,3,4,523520,125.3769989,65637366.46,52.35
7123,2022-04-14,3,4,780717,125.3769989,97883954.45,78.07
7124,2022-04-15,3,1,45743,126.1790009,5771806.04,4.57
7125,2022-04-15,3,1,641325,126.1790009,80921747.75,64.13
7126,2022-04-18,3,4,705352,126.6179962,89310256.86,70.54
7127,2022-04-18,3,1,508432,126.6179962,64376641.04,50.84
7128,2022-04-18,3,2,877847,126.6179962,111151228.11,87.78
7129,2022-04-19,3,4,926728,127.0979996,117785274.97,92.67
7130,2022-04-19,3,4,285501,127.0979996,36286605.98,28.55
7131,2022-04-20,3,1,289722,129.3329926,37470613.28,28.97
7132,2022-04-20,3,3,707673,129.3329926,91525466.87,70.77
7133,2022-04-20,3,4,928781,129.3329926,120122026.2,92.88
7134,2022-04-21,3,4,988438,128.0130005,126532914.19,98.84
7135,2022-04-21,3,3,745860,128.0130005,95479776.55,74.59
7136,2022-04-22,3,1,466655,128.4080048,59922237.48,46.67
7137,2022-04-22,3,4,127290,128.4080048,16345054.93,12.73
7138,2022-04-22,3,2,366368,128.4080048,47044583.9,36.64
7139,2022-04-25,3,2,610314,128.6049957,78489429.35,61.03
7140,2022-04-25,3,3,415525,128.6049957,53438590.84,41.55
7141,2022-04-25,3,3,810418,128.6049957,104223803.41,81.04
7142,2022-04-26,3,2,113186,127.7440033,14458832.76,11.32
7143,2022-04-26,3,2,243377,127.7440033,31089952.29,24.34
7144,2022-04-27,3,4,739060,127.2659988,94057209.07,73.91
7145,2022-04-28,3,4,202624,128.3939972,26015705.29,20.26
7146,2022-04-28,3,2,590899,128.3939972,75867884.55,59.09
7147,2022-04-29,3,4,560538,130.8110046,73324538.9,56.05
7148,2022-05-02,3,1,268081,130.0110016,34853479.32,26.81
7149,2022-05-02,3,2,199600,130.0110016,25950195.92,19.96
7150,2022-05-02,3,3,150060,130.0110016,19509450.9,15.01
7151,2022-05-03,3,4,519708,130.1119995,67620247.04,51.97
7152,2022-05-03,3,1,952384,130.1119995,123916586.53,95.24
7153,2022-05-04,3,4,416745,130.1159973,54225191.29,41.67
7154,2022-05-04,3,2,621942,130.1159973,80924603.59,62.19
7155,2022-05-04,3,1,887125,130.1159973,115429154.1,88.71
7156,2022-05-05,3,1,683612,129.2230072,88338398.4,68.36
7157,2022-05-06,3,4,813137,130.3300018,105976146.67,81.31
7158,2022-05-06,3,3,942961,130.3300018,122896108.83,94.3
7159,2022-05-06,3,3,812074,130.3300018,105837605.88,81.21
7160,2022-05-09,3,2,421411,130.7489929,55099063.85,42.14
7161,2022-05-09,3,2,34925,130.7489929,4566408.58,3.49
7162,2022-05-10,3,1,166083,130.3769989,21653403.11,16.61
7163,2022-05-11,3,2,854897,130.3509979,111436677.05,85.49
7164,2022-05-11,3,3,587427,130.3509979,76571695.64,58.74
7165,2022-05-12,3,4,415793,129.8350067,53984486.94,41.58
7166,2022-05-12,3,1,411412,129.8350067,53415679.78,41.14
7167,2022-05-13,3,2,914781,128.5879974,117629856.85,91.48
7168,2022-05-13,3,3,526119,128.5879974,67652588.6,52.61
7169,2022-05-13,3,4,110482,128.5879974,14206659.13,11.05
7170,2022-05-16,3,4,852698,129.4320068,110366413.33,85.27
7171,2022-05-17,3,3,765208,128.9230042,98652914.2,76.52
7172,2022-05-18,3,3,175551,129.4539948,22725778.24,17.56
7173,2022-05-18,3,4,736257,129.4539948,95311409.85,73.63
7174,2022-05-18,3,2,719909,129.4539948,93195095.94,71.99
7175,2022-05-19,3,1,326831,127.9140015,41806261.02,32.68
7176,2022-05-19,3,1,896714,127.9140015,114702275.94,89.67
7177,2022-05-19,3,1,67784,127.9140015,8670522.68,6.78
7178,2022-05-20,3,2,652545,127.8320007,83416132.9,65.25
7179,2022-05-20,3,3,559415,127.8320007,71511138.67,55.94
7180,2022-05-20,3,1,714395,127.8320007,91322542.14,71.44
7181,2022-05-23,3,3,829516,127.9029999,106097584.87,82.95
7182,2022-05-23,3,1,955697,127.9029999,122236513.3,95.57
7183,2022-05-23,3,1,527570,127.9029999,67477785.66,52.76
7184,2022-05-24,3,1,125223,127.8460007,16009259.75,12.52
7185,2022-05-24,3,3,773655,127.8460007,98908697.67,77.37
7186,2022-05-25,3,4,478449,126.7689972,60652499.94,47.84
7187,2022-05-25,3,1,949135,126.7689972,120320892.16,94.91
7188,2022-05-25,3,2,636620,126.7689972,80703679.0,63.66
7189,2022-05-26,3,2,86445,127.1520004,10991654.67,8.64
7190,2022-05-26,3,2,708500,127.1520004,90087192.28,70.85
7191,2022-05-26,3,2,225785,127.1520004,28709014.41,22.58
7192,2022-05-27,3,2,820641,127.0449982,104258334.37,82.06
7193,2022-05-27,3,4,270184,127.0449982,34325525.79,27.02
7194,2022-05-30,3,2,102294,127.2850037,13020492.17,10.23
7195,2022-05-30,3,3,811436,127.2850037,103283634.26,81.14
7196,2022-05-30,3,1,411561,127.2850037,52385543.41,41.16
7197,2022-05-31,3,1,371038,127.7839966,47412718.53,37.1
7198,2022-06-01,3,1,152054,128.7359924,19574822.59,15.21
7199,2022-06-01,3,4,639725,128.7359924,82355632.74,63.97
7200,2022-06-01,3,3,442227,128.7359924,56930531.71,44.22
7201,2022-06-02,3,4,426894,130.121994,55548298.51,42.69
7202,2022-06-02,3,2,870734,130.121994,113301644.32,87.07
7203,2022-06-03,3,2,887121,129.9179993,115252985.46,88.71
7204,2022-06-06,3,4,251262,130.7070007,32841702.41,25.13
7205,2022-06-06,3,4,641133,130.7070007,83800571.48,64.11
