transaction_id,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id
TXN3550,30,Low,RSA,0,Slice_A
TXN9268,22,Low,AES,0,Slice_A
TXN6497,7,High,TDKE,1,Slice_A
TXN4682,18,Medium,AES,1,Slice_B
TXN5227,16,High,TDKE,1,Slice_C
TXN3790,28,Medium,AES,1,Slice_C
TXN8305,23,Medium,RSA,1,Slice_B
TXN9620,23,Low,RSA,0,Slice_B
TXN1720,14,Medium,AES,1,Slice_C
TXN4588,10,High,TDKE,1,Slice_B
TXN7145,22,High,TDKE,1,Slice_A
TXN5226,22,Medium,AES,1,Slice_B
TXN8511,7,Low,RSA,0,Slice_C
TXN1304,15,Low,AES,0,Slice_C
TXN6317,10,Low,RSA,0,Slice_A
TXN5576,20,Low,AES,0,Slice_B
TXN1683,10,Low,AES,0,Slice_B
TXN2648,11,Low,RSA,0,Slice_A
TXN8937,22,High,TDKE,1,Slice_B
TXN8104,23,Medium,AES,1,Slice_A
TXN4169,27,Low,AES,0,Slice_B
TXN8478,30,High,TDKE,1,Slice_C
TXN5351,30,Medium,AES,1,Slice_A
TXN1907,27,Medium,RSA,1,Slice_A
TXN8402,25,Medium,AES,1,Slice_B
TXN3653,7,Low,AES,0,Slice_C
TXN9311,29,Low,AES,0,Slice_A
TXN3788,26,Low,RSA,0,Slice_B
TXN3630,22,Medium,RSA,1,Slice_A
TXN7608,26,High,TDKE,1,Slice_A
TXN1615,23,Low,AES,0,Slice_C
TXN5043,24,Low,RSA,0,Slice_A
TXN9324,26,High,TDKE,1,Slice_B
TXN3087,29,Medium,RSA,1,Slice_C
TXN5600,20,Medium,RSA,1,Slice_C
TXN6604,12,Medium,AES,1,Slice_B
TXN9213,5,Low,RSA,0,Slice_C
TXN2299,13,Medium,RSA,1,Slice_C
TXN5852,25,High,TDKE,1,Slice_A
TXN1380,9,Medium,AES,1,Slice_A
TXN8863,5,Medium,RSA,1,Slice_C
TXN8366,22,Low,RSA,0,Slice_B
TXN2394,21,Medium,RSA,1,Slice_C
TXN6632,26,Low,AES,0,Slice_C
TXN6803,8,Low,RSA,0,Slice_A
TXN5351,22,High,TDKE,1,Slice_C
TXN6854,16,High,TDKE,1,Slice_A
TXN5015,22,High,TDKE,1,Slice_B
TXN1064,20,Low,RSA,0,Slice_B
TXN1672,18,High,TDKE,1,Slice_C
TXN2067,25,High,TDKE,1,Slice_C
TXN4674,14,Medium,RSA,1,Slice_B
TXN7525,8,High,TDKE,1,Slice_A
TXN6243,30,High,TDKE,1,Slice_B
TXN4323,29,High,TDKE,1,Slice_A
TXN8295,18,Low,AES,0,Slice_B
TXN6584,24,Low,RSA,0,Slice_A
TXN8819,30,High,TDKE,1,Slice_B
TXN6250,29,Medium,AES,1,Slice_C
TXN1508,18,High,TDKE,1,Slice_B
TXN9765,8,Low,AES,0,Slice_A
TXN1451,27,Medium,RSA,1,Slice_A
TXN1707,16,Medium,AES,1,Slice_B
TXN8736,5,Medium,RSA,1,Slice_C
TXN4537,11,Low,RSA,0,Slice_C
TXN5353,26,Medium,RSA,1,Slice_B
TXN2324,10,Low,AES,0,Slice_A
TXN5309,28,Low,AES,0,Slice_B
TXN9004,15,Low,AES,0,Slice_B
TXN7225,19,Low,AES,0,Slice_A
TXN2874,11,Low,RSA,0,Slice_A
TXN2952,5,Medium,AES,1,Slice_B
TXN1214,20,Medium,AES,1,Slice_B
TXN9328,20,High,TDKE,1,Slice_A
TXN6276,17,Low,RSA,0,Slice_A
TXN9872,12,Low,AES,0,Slice_B
TXN4942,24,High,TDKE,1,Slice_A
TXN2908,10,High,TDKE,1,Slice_C
TXN4083,7,Low,RSA,0,Slice_B
TXN8798,16,Medium,RSA,1,Slice_B
TXN6269,23,Low,RSA,0,Slice_B
TXN3436,11,Low,AES,0,Slice_A
TXN4997,28,High,TDKE,1,Slice_A
TXN9062,28,Medium,AES,1,Slice_A
TXN8686,5,Low,AES,0,Slice_A
TXN9530,10,Low,RSA,0,Slice_B
TXN2018,28,Low,RSA,0,Slice_B
TXN7810,18,Low,AES,0,Slice_C
TXN3713,26,Medium,AES,1,Slice_C
TXN7657,14,High,TDKE,1,Slice_A
TXN4424,19,Medium,RSA,1,Slice_B
TXN6552,27,Medium,RSA,1,Slice_C
TXN4613,9,Medium,AES,1,Slice_B
TXN9355,25,High,TDKE,1,Slice_B
TXN8656,8,Medium,RSA,1,Slice_A
TXN5533,21,Low,RSA,0,Slice_C
TXN1168,8,Medium,AES,1,Slice_B
TXN9847,22,Medium,RSA,1,Slice_A
TXN5500,13,High,TDKE,1,Slice_B
TXN5077,23,Low,AES,0,Slice_A
TXN7561,29,High,TDKE,1,Slice_A
TXN5611,26,Low,RSA,0,Slice_C
TXN6498,21,Low,AES,0,Slice_C
TXN6255,17,High,TDKE,1,Slice_A
TXN8447,21,Medium,RSA,1,Slice_C
TXN4310,24,High,TDKE,1,Slice_C
TXN6510,12,Low,RSA,0,Slice_A
TXN5009,19,Low,RSA,0,Slice_C
TXN7495,22,Medium,AES,1,Slice_B
TXN4286,20,Low,AES,0,Slice_B
TXN8380,29,Low,RSA,0,Slice_A
TXN8574,7,High,TDKE,1,Slice_B
TXN7550,18,Medium,AES,1,Slice_B
TXN7764,12,Medium,AES,1,Slice_B
TXN1182,20,Low,AES,0,Slice_A
TXN7040,10,Low,AES,0,Slice_B
TXN3739,29,High,TDKE,1,Slice_A
TXN3860,23,High,TDKE,1,Slice_A
TXN4096,24,Low,RSA,0,Slice_A
TXN5009,11,High,TDKE,1,Slice_C
TXN1199,5,High,TDKE,1,Slice_B
TXN3137,5,Medium,RSA,1,Slice_C
TXN9389,25,High,TDKE,1,Slice_C
TXN3865,27,Low,AES,0,Slice_B
TXN1767,28,Low,AES,0,Slice_B
TXN3705,27,Medium,RSA,1,Slice_B
TXN8272,24,High,TDKE,1,Slice_C
TXN7822,24,High,TDKE,1,Slice_A
TXN5319,10,Medium,AES,1,Slice_B
TXN6182,28,Medium,RSA,1,Slice_A
TXN3222,10,High,TDKE,1,Slice_A
TXN2107,24,Medium,RSA,1,Slice_A
TXN5125,10,Medium,RSA,1,Slice_A
TXN9364,19,Medium,AES,1,Slice_A
TXN9982,17,High,TDKE,1,Slice_C
TXN6541,10,Low,RSA,0,Slice_B
TXN7857,5,Medium,RSA,1,Slice_A
TXN3618,5,Low,AES,0,Slice_C
TXN1960,6,High,TDKE,1,Slice_C
TXN2462,6,High,TDKE,1,Slice_C
TXN3757,14,High,TDKE,1,Slice_B
TXN3630,17,High,TDKE,1,Slice_C
TXN3285,16,Medium,AES,1,Slice_C
TXN1809,7,Medium,RSA,1,Slice_A
TXN1840,11,High,TDKE,1,Slice_C
TXN4715,16,Low,RSA,0,Slice_B
TXN5169,14,Medium,RSA,1,Slice_A
TXN8951,13,High,TDKE,1,Slice_A
TXN1376,14,High,TDKE,1,Slice_A
TXN2107,19,Low,AES,0,Slice_C
TXN8522,24,High,TDKE,1,Slice_B
TXN9249,29,Medium,RSA,1,Slice_B
TXN6833,25,Low,AES,0,Slice_B
TXN5576,28,Low,AES,0,Slice_B
TXN8607,16,Low,RSA,0,Slice_B
TXN8913,8,Low,AES,0,Slice_B
TXN4066,11,Medium,AES,1,Slice_B
TXN5783,7,Medium,AES,1,Slice_C
TXN6236,28,High,TDKE,1,Slice_B
TXN6240,5,High,TDKE,1,Slice_B
TXN3277,14,Medium,RSA,1,Slice_B
TXN9000,21,Low,RSA,0,Slice_C
TXN9529,24,Low,RSA,0,Slice_A
TXN9384,25,Medium,AES,1,Slice_B
TXN6808,5,High,TDKE,1,Slice_C
TXN6363,11,Medium,AES,1,Slice_A
TXN9295,30,High,TDKE,1,Slice_C
TXN7727,19,Low,AES,0,Slice_A
TXN6953,21,Low,RSA,0,Slice_C
TXN1050,26,Low,RSA,0,Slice_B
TXN2684,26,Medium,AES,1,Slice_B
TXN9940,29,Low,RSA,0,Slice_A
TXN6917,22,High,TDKE,1,Slice_A
TXN7573,15,Medium,RSA,1,Slice_A
TXN8562,25,High,TDKE,1,Slice_C
TXN2262,5,Medium,AES,1,Slice_A
TXN8737,7,Medium,RSA,1,Slice_C
TXN6515,27,Low,AES,0,Slice_B
TXN5362,15,Low,AES,0,Slice_C
TXN2666,17,Medium,RSA,1,Slice_A
TXN7246,14,Low,RSA,0,Slice_C
TXN1707,17,Low,AES,0,Slice_A
TXN5742,13,Medium,AES,1,Slice_C
TXN2840,25,High,TDKE,1,Slice_B
TXN6045,5,High,TDKE,1,Slice_A
TXN1115,23,High,TDKE,1,Slice_A
TXN2857,21,High,TDKE,1,Slice_C
TXN2665,5,High,TDKE,1,Slice_A
TXN5276,15,Medium,RSA,1,Slice_A
TXN3763,6,Low,RSA,0,Slice_B
TXN1029,25,Low,RSA,0,Slice_C
TXN5581,30,Medium,AES,1,Slice_A
TXN1443,30,Medium,RSA,1,Slice_A
TXN5356,13,High,TDKE,1,Slice_A
TXN5114,5,Medium,AES,1,Slice_C
TXN6841,25,Low,AES,0,Slice_A
TXN9651,17,High,TDKE,1,Slice_A
TXN7597,19,Medium,AES,1,Slice_B
TXN1071,21,High,TDKE,1,Slice_A
TXN4546,19,Medium,AES,1,Slice_A
TXN8772,7,High,TDKE,1,Slice_B
TXN9210,23,Medium,AES,1,Slice_C
TXN7876,5,High,TDKE,1,Slice_A
TXN6526,26,Medium,AES,1,Slice_C
TXN1315,23,Medium,RSA,1,Slice_B
TXN3120,28,Low,AES,0,Slice_B
TXN1498,18,High,TDKE,1,Slice_B
TXN5867,5,Medium,AES,1,Slice_A
TXN8002,6,Medium,AES,1,Slice_A
TXN5390,12,Low,RSA,0,Slice_C
TXN8857,19,Medium,AES,1,Slice_B
TXN4924,29,Low,AES,0,Slice_C
TXN4447,15,Low,AES,0,Slice_B
TXN7284,12,Low,AES,0,Slice_C
TXN1818,27,High,TDKE,1,Slice_B
TXN3626,23,Low,RSA,0,Slice_A
TXN2049,11,Medium,RSA,1,Slice_A
TXN2444,20,Low,RSA,0,Slice_C
TXN9244,5,Medium,RSA,1,Slice_B
TXN1873,16,Low,RSA,0,Slice_C
TXN8549,6,Low,RSA,0,Slice_C
TXN7377,19,Low,AES,0,Slice_C
TXN3271,7,High,TDKE,1,Slice_C
TXN7125,13,Low,AES,0,Slice_C
TXN1480,8,Medium,AES,1,Slice_A
TXN7856,23,Low,RSA,0,Slice_A
TXN7514,18,Low,RSA,0,Slice_C
TXN4568,26,Low,RSA,0,Slice_C
TXN5364,8,Medium,RSA,1,Slice_A
TXN3838,27,High,TDKE,1,Slice_C
TXN8573,9,High,TDKE,1,Slice_B
TXN2244,26,High,TDKE,1,Slice_C
TXN1981,24,Low,RSA,0,Slice_C
TXN5556,29,Low,AES,0,Slice_C
TXN7246,6,High,TDKE,1,Slice_A
TXN3930,20,High,TDKE,1,Slice_A
TXN4142,20,Low,RSA,0,Slice_B
TXN4980,16,High,TDKE,1,Slice_A
TXN9675,12,Medium,RSA,1,Slice_B
TXN5218,11,Medium,RSA,1,Slice_C
TXN1592,5,High,TDKE,1,Slice_C
TXN5975,6,High,TDKE,1,Slice_B
TXN8503,7,Low,AES,0,Slice_C
TXN9992,17,Medium,AES,1,Slice_C
TXN4378,21,High,TDKE,1,Slice_B
TXN8532,9,Low,RSA,0,Slice_C
TXN2308,10,Low,AES,0,Slice_B
TXN4118,20,High,TDKE,1,Slice_C
TXN1385,30,Medium,RSA,1,Slice_A
TXN4621,7,Medium,AES,1,Slice_C
TXN9269,6,Medium,RSA,1,Slice_B
TXN9940,22,High,TDKE,1,Slice_B
TXN1149,22,Low,AES,0,Slice_C
TXN3544,26,Medium,AES,1,Slice_A
TXN6554,18,Low,AES,0,Slice_A
TXN1642,28,Medium,RSA,1,Slice_A
TXN7871,18,High,TDKE,1,Slice_B
TXN5156,20,Low,RSA,0,Slice_B
TXN8698,17,Low,RSA,0,Slice_C
TXN7490,17,Low,AES,0,Slice_C
TXN6028,25,Medium,AES,1,Slice_A
TXN4679,6,High,TDKE,1,Slice_C
TXN6368,13,Low,RSA,0,Slice_A
TXN7876,19,High,TDKE,1,Slice_A
TXN2291,5,Low,RSA,0,Slice_B
TXN8613,20,High,TDKE,1,Slice_A
TXN2274,5,High,TDKE,1,Slice_B
TXN6414,15,Low,RSA,0,Slice_A
TXN2841,30,Low,AES,0,Slice_B
TXN5884,19,Medium,AES,1,Slice_C
TXN7305,7,Medium,AES,1,Slice_A
TXN6553,30,Medium,RSA,1,Slice_A
TXN7405,30,Low,AES,0,Slice_C
TXN1659,21,Low,AES,0,Slice_A
TXN5999,8,High,TDKE,1,Slice_B
TXN7545,25,Low,AES,0,Slice_A
TXN9559,7,Medium,AES,1,Slice_A
TXN1888,16,Low,RSA,0,Slice_B
TXN4873,12,Low,RSA,0,Slice_C
TXN1254,11,Medium,RSA,1,Slice_C
TXN2497,13,High,TDKE,1,Slice_A
TXN2287,29,Medium,RSA,1,Slice_A
TXN9787,14,Low,RSA,0,Slice_C
TXN7758,14,Low,RSA,0,Slice_A
TXN1214,18,Low,AES,0,Slice_C
TXN7075,29,Low,RSA,0,Slice_A
TXN6173,8,High,TDKE,1,Slice_C
TXN2432,26,High,TDKE,1,Slice_B
TXN7530,12,Medium,RSA,1,Slice_B
TXN6189,30,Medium,AES,1,Slice_A
TXN5090,28,Low,RSA,0,Slice_A
TXN7202,10,Low,RSA,0,Slice_B
TXN9308,6,Low,RSA,0,Slice_A
TXN2886,6,Low,AES,0,Slice_A
TXN3272,18,Medium,RSA,1,Slice_B
TXN5519,30,High,TDKE,1,Slice_A
TXN2341,17,High,TDKE,1,Slice_B
TXN1905,28,Low,RSA,0,Slice_C
TXN5955,7,High,TDKE,1,Slice_B
TXN1232,10,Medium,AES,1,Slice_B
TXN8554,18,Medium,RSA,1,Slice_A
TXN3482,28,Medium,RSA,1,Slice_C
TXN6548,12,Medium,AES,1,Slice_B
TXN2795,16,High,TDKE,1,Slice_A
TXN3599,15,High,TDKE,1,Slice_C
TXN8922,25,High,TDKE,1,Slice_B
TXN9802,23,High,TDKE,1,Slice_B
TXN9371,5,Low,AES,0,Slice_A
TXN8526,7,High,TDKE,1,Slice_B
TXN2003,27,Low,RSA,0,Slice_A
TXN2256,23,Medium,RSA,1,Slice_A
TXN6313,8,High,TDKE,1,Slice_B
TXN8703,25,Medium,AES,1,Slice_A
TXN3109,30,Medium,AES,1,Slice_A
TXN6824,15,Medium,RSA,1,Slice_B
TXN8939,26,High,TDKE,1,Slice_B
TXN5927,16,High,TDKE,1,Slice_B
TXN6188,29,Low,RSA,0,Slice_C
TXN8062,5,High,TDKE,1,Slice_B
TXN3862,20,Low,RSA,0,Slice_B
TXN1682,5,High,TDKE,1,Slice_A
TXN2190,5,Low,RSA,0,Slice_C
TXN1330,27,Low,RSA,0,Slice_A
TXN1402,9,High,TDKE,1,Slice_C
TXN5091,12,High,TDKE,1,Slice_C
TXN5127,19,Low,AES,0,Slice_A
TXN7389,30,Low,RSA,0,Slice_A
TXN2396,17,High,TDKE,1,Slice_C
TXN8101,18,Medium,RSA,1,Slice_B
TXN3408,12,Medium,RSA,1,Slice_B
TXN8467,15,Medium,AES,1,Slice_A
TXN9346,18,High,TDKE,1,Slice_C
TXN2153,9,Low,AES,0,Slice_C
TXN6514,12,High,TDKE,1,Slice_C
TXN7149,27,High,TDKE,1,Slice_C
TXN7290,29,High,TDKE,1,Slice_A
TXN3517,13,Low,RSA,0,Slice_A
TXN3462,22,High,TDKE,1,Slice_B
TXN7226,24,High,TDKE,1,Slice_C
TXN9285,6,Low,RSA,0,Slice_C
TXN2266,29,Medium,RSA,1,Slice_B
TXN6939,21,Low,AES,0,Slice_C
TXN8001,11,Medium,RSA,1,Slice_A
TXN4025,8,High,TDKE,1,Slice_B
TXN8303,22,Medium,RSA,1,Slice_C
TXN3897,10,High,TDKE,1,Slice_C
TXN9677,6,High,TDKE,1,Slice_C
TXN5103,15,High,TDKE,1,Slice_B
TXN2493,12,High,TDKE,1,Slice_C
TXN5769,24,High,TDKE,1,Slice_B
TXN7095,16,Low,RSA,0,Slice_A
TXN9315,27,High,TDKE,1,Slice_B
TXN9332,24,High,TDKE,1,Slice_B
TXN5981,20,Low,AES,0,Slice_A
TXN4459,30,Medium,RSA,1,Slice_A
TXN6829,9,High,TDKE,1,Slice_C
TXN3114,18,High,TDKE,1,Slice_C
TXN8487,22,Medium,RSA,1,Slice_C
TXN8419,22,Low,AES,0,Slice_A
TXN2887,18,Low,AES,0,Slice_B
TXN1552,15,Low,RSA,0,Slice_B
TXN7329,24,High,TDKE,1,Slice_A
TXN6518,15,High,TDKE,1,Slice_B
TXN5054,29,High,TDKE,1,Slice_B
TXN6663,11,Medium,RSA,1,Slice_C
TXN5350,13,High,TDKE,1,Slice_C
TXN5841,29,High,TDKE,1,Slice_A
TXN4069,20,Low,RSA,0,Slice_A
TXN4148,25,Low,AES,0,Slice_C
TXN3616,6,Medium,RSA,1,Slice_A
TXN6625,7,Low,RSA,0,Slice_B
TXN6199,19,High,TDKE,1,Slice_C
TXN8190,19,Low,RSA,0,Slice_C
TXN6403,26,Medium,AES,1,Slice_B
TXN3227,16,Low,AES,0,Slice_B
TXN9543,9,Medium,RSA,1,Slice_C
TXN7065,26,High,TDKE,1,Slice_B
TXN4107,7,High,TDKE,1,Slice_A
TXN9103,5,Low,AES,0,Slice_A
TXN6821,10,Medium,AES,1,Slice_C
TXN9085,19,Medium,AES,1,Slice_C
TXN5351,13,Medium,AES,1,Slice_B
TXN3387,22,Medium,AES,1,Slice_C
TXN6723,29,Low,RSA,0,Slice_A
TXN1403,30,Medium,AES,1,Slice_A
TXN3405,25,High,TDKE,1,Slice_B
TXN4489,10,Low,RSA,0,Slice_C
TXN7335,15,Medium,RSA,1,Slice_C
TXN6471,25,High,TDKE,1,Slice_B
TXN6121,6,Low,RSA,0,Slice_A
TXN8542,29,Low,RSA,0,Slice_C
TXN2224,14,High,TDKE,1,Slice_B
TXN5543,30,Medium,RSA,1,Slice_C
TXN2349,26,High,TDKE,1,Slice_A
TXN3571,19,Medium,AES,1,Slice_A
TXN6169,21,Low,AES,0,Slice_B
TXN2008,16,Medium,RSA,1,Slice_C
TXN1981,18,Low,AES,0,Slice_C
TXN1216,13,Low,AES,0,Slice_C
TXN4890,21,Medium,RSA,1,Slice_B
TXN3691,25,Medium,AES,1,Slice_C
TXN3288,27,Low,AES,0,Slice_A
TXN4384,12,Low,RSA,0,Slice_B
TXN8859,21,Medium,RSA,1,Slice_C
TXN6939,26,Medium,RSA,1,Slice_B
TXN8725,24,High,TDKE,1,Slice_C
TXN2353,25,Low,AES,0,Slice_C
TXN1668,13,Medium,RSA,1,Slice_A
TXN2328,11,Medium,AES,1,Slice_B
TXN4232,15,Medium,AES,1,Slice_B
TXN3316,27,High,TDKE,1,Slice_C
TXN7311,22,Low,RSA,0,Slice_C
TXN1557,30,High,TDKE,1,Slice_A
TXN6192,16,Medium,AES,1,Slice_A
TXN8069,25,High,TDKE,1,Slice_A
TXN2856,21,Low,RSA,0,Slice_C
TXN5783,24,High,TDKE,1,Slice_C
TXN3035,15,Medium,AES,1,Slice_B
TXN9025,9,Medium,AES,1,Slice_A
TXN7172,17,High,TDKE,1,Slice_B
TXN3987,27,High,TDKE,1,Slice_A
TXN1181,13,Low,RSA,0,Slice_A
TXN5274,28,High,TDKE,1,Slice_B
TXN2837,29,Low,AES,0,Slice_B
TXN6181,19,Low,AES,0,Slice_B
TXN2157,29,Low,AES,0,Slice_B
TXN5229,26,Low,AES,0,Slice_C
TXN3222,25,Medium,RSA,1,Slice_C
TXN3448,25,Medium,RSA,1,Slice_A
TXN8049,27,Low,RSA,0,Slice_B
TXN5907,29,High,TDKE,1,Slice_A
TXN3912,6,High,TDKE,1,Slice_A
TXN1810,14,High,TDKE,1,Slice_A
TXN4666,15,Low,AES,0,Slice_A
TXN8806,13,Low,AES,0,Slice_B
TXN8147,25,Low,RSA,0,Slice_A
TXN6330,15,Low,AES,0,Slice_A
TXN2563,20,Low,RSA,0,Slice_C
TXN7038,20,Low,AES,0,Slice_A
TXN9200,6,Medium,RSA,1,Slice_C
TXN7169,25,Low,AES,0,Slice_B
TXN4082,16,Low,AES,0,Slice_A
TXN1742,5,Low,RSA,0,Slice_A
TXN3420,29,Medium,AES,1,Slice_C
TXN2926,24,High,TDKE,1,Slice_A
TXN8620,8,High,TDKE,1,Slice_B
TXN7238,16,Medium,AES,1,Slice_C
TXN1987,28,Low,RSA,0,Slice_A
TXN4649,19,High,TDKE,1,Slice_C
TXN1880,26,High,TDKE,1,Slice_C
TXN8021,15,Medium,AES,1,Slice_B
TXN2360,10,High,TDKE,1,Slice_C
TXN8500,25,Medium,AES,1,Slice_C
TXN9330,7,Low,AES,0,Slice_A
TXN5642,17,Medium,AES,1,Slice_C
TXN3409,15,High,TDKE,1,Slice_A
TXN2157,16,High,TDKE,1,Slice_A
TXN4834,27,Low,AES,0,Slice_A
TXN2528,30,High,TDKE,1,Slice_A
TXN2659,27,Low,RSA,0,Slice_A
TXN6462,24,High,TDKE,1,Slice_A
TXN4625,11,High,TDKE,1,Slice_B
TXN7563,9,Low,AES,0,Slice_B
TXN5081,25,Low,AES,0,Slice_A
TXN4541,5,High,TDKE,1,Slice_B
TXN2328,10,High,TDKE,1,Slice_B
TXN3609,6,Medium,RSA,1,Slice_C
TXN6377,5,High,TDKE,1,Slice_A
TXN8035,20,Medium,AES,1,Slice_B
TXN6805,10,Low,AES,0,Slice_B
TXN4447,9,Low,AES,0,Slice_B
TXN4006,21,Low,RSA,0,Slice_B
TXN9732,19,High,TDKE,1,Slice_C
TXN4966,20,Low,AES,0,Slice_B
TXN7194,5,Medium,AES,1,Slice_B
TXN3077,19,Medium,AES,1,Slice_A
TXN6154,8,Medium,AES,1,Slice_C
TXN3393,17,Medium,AES,1,Slice_C
TXN3080,22,High,TDKE,1,Slice_A
TXN3770,15,Medium,AES,1,Slice_A
TXN5816,27,Medium,RSA,1,Slice_B
TXN3283,12,Low,AES,0,Slice_A
TXN3585,13,High,TDKE,1,Slice_C
TXN6088,9,Low,RSA,0,Slice_B
TXN2127,29,Medium,AES,1,Slice_B
TXN7846,27,Low,AES,0,Slice_A
TXN6423,30,Low,RSA,0,Slice_B
TXN4309,20,Medium,AES,1,Slice_C
TXN8978,30,High,TDKE,1,Slice_A
TXN9868,12,Medium,RSA,1,Slice_B
TXN2713,7,Medium,RSA,1,Slice_B
TXN6544,16,Medium,AES,1,Slice_B
TXN8027,22,High,TDKE,1,Slice_A
TXN8171,15,High,TDKE,1,Slice_B
TXN3942,22,Medium,RSA,1,Slice_A
TXN6371,20,Medium,RSA,1,Slice_C
TXN5009,8,Low,RSA,0,Slice_C
TXN5626,20,High,TDKE,1,Slice_B
TXN9232,28,Medium,AES,1,Slice_B
TXN7310,10,Medium,AES,1,Slice_B
TXN1307,15,Low,RSA,0,Slice_B
TXN6979,14,Low,RSA,0,Slice_B
TXN7445,23,Low,RSA,0,Slice_C
TXN4559,6,Low,RSA,0,Slice_C
TXN3185,8,High,TDKE,1,Slice_B
TXN2824,5,Low,AES,0,Slice_C
TXN2299,5,Medium,RSA,1,Slice_C
TXN6207,8,Low,AES,0,Slice_A
TXN2430,15,Low,AES,0,Slice_B
TXN4179,24,Low,AES,0,Slice_B
TXN4886,30,Low,AES,0,Slice_A
TXN9285,30,Low,RSA,0,Slice_B
TXN3962,27,Low,RSA,0,Slice_C
TXN3252,24,High,TDKE,1,Slice_B
TXN5370,22,High,TDKE,1,Slice_C
TXN4569,23,Medium,RSA,1,Slice_C
TXN6337,26,Low,RSA,0,Slice_C
TXN1899,8,High,TDKE,1,Slice_C
TXN2845,23,Low,AES,0,Slice_B
TXN6037,17,Low,RSA,0,Slice_B
TXN7127,11,Low,RSA,0,Slice_B
TXN4624,20,High,TDKE,1,Slice_B
TXN2564,9,Low,RSA,0,Slice_B
TXN2563,21,Medium,AES,1,Slice_B
TXN9709,10,Low,AES,0,Slice_B
TXN9526,29,High,TDKE,1,Slice_B
TXN5750,21,Medium,AES,1,Slice_B
TXN2337,5,Medium,AES,1,Slice_A
TXN8852,22,Medium,RSA,1,Slice_A
TXN1172,26,Medium,AES,1,Slice_B
TXN8016,16,Medium,AES,1,Slice_A
TXN4473,13,High,TDKE,1,Slice_B
TXN3193,27,Low,AES,0,Slice_A
TXN6407,17,High,TDKE,1,Slice_C
TXN1576,22,Low,AES,0,Slice_B
TXN1235,9,Medium,RSA,1,Slice_A
TXN1549,5,Low,RSA,0,Slice_A
TXN9296,14,Medium,AES,1,Slice_B
TXN8747,26,High,TDKE,1,Slice_B
TXN6908,5,High,TDKE,1,Slice_C
TXN9330,13,Medium,AES,1,Slice_B
TXN6530,7,Medium,AES,1,Slice_B
TXN2980,8,Medium,AES,1,Slice_A
TXN2151,29,Low,AES,0,Slice_A
TXN2718,14,High,TDKE,1,Slice_C
TXN8762,5,Medium,RSA,1,Slice_B
TXN7439,17,Low,RSA,0,Slice_B
TXN1078,14,Low,RSA,0,Slice_A
TXN1919,9,High,TDKE,1,Slice_C
TXN9833,8,High,TDKE,1,Slice_C
TXN2147,24,Low,RSA,0,Slice_A
TXN1294,17,Low,AES,0,Slice_C
TXN1875,9,Medium,AES,1,Slice_B
TXN4890,18,Low,RSA,0,Slice_A
TXN6071,30,High,TDKE,1,Slice_B
TXN7867,15,Medium,AES,1,Slice_C
TXN2406,8,Low,AES,0,Slice_B
TXN5104,22,High,TDKE,1,Slice_B
TXN9804,5,Low,AES,0,Slice_C
TXN3909,9,High,TDKE,1,Slice_B
TXN4209,8,Low,AES,0,Slice_A
TXN6425,6,Medium,RSA,1,Slice_A
TXN8453,20,High,TDKE,1,Slice_B
TXN9566,27,Medium,RSA,1,Slice_B
TXN7662,27,High,TDKE,1,Slice_C
TXN3822,28,Medium,AES,1,Slice_A
TXN6774,17,High,TDKE,1,Slice_B
TXN6349,26,High,TDKE,1,Slice_A
TXN9059,16,High,TDKE,1,Slice_B
TXN4457,17,High,TDKE,1,Slice_A
TXN7811,23,Medium,AES,1,Slice_A
TXN8816,21,Medium,RSA,1,Slice_C
TXN2529,26,High,TDKE,1,Slice_C
TXN4074,9,Low,AES,0,Slice_C
TXN6705,26,High,TDKE,1,Slice_C
TXN3302,16,Low,AES,0,Slice_A
TXN6355,23,Low,RSA,0,Slice_C
TXN4150,24,Medium,RSA,1,Slice_B
TXN8606,22,Medium,RSA,1,Slice_A
TXN7019,10,High,TDKE,1,Slice_C
TXN6989,27,High,TDKE,1,Slice_A
TXN7037,23,Low,RSA,0,Slice_A
TXN5036,27,High,TDKE,1,Slice_C
TXN9822,15,Low,RSA,0,Slice_B
TXN7674,11,Low,RSA,0,Slice_B
TXN8840,25,Low,RSA,0,Slice_B
TXN8923,8,High,TDKE,1,Slice_A
TXN4116,25,Medium,RSA,1,Slice_A
TXN1509,9,Low,RSA,0,Slice_B
TXN8583,20,High,TDKE,1,Slice_A
TXN3615,11,High,TDKE,1,Slice_B
TXN1655,17,High,TDKE,1,Slice_B
TXN3633,17,High,TDKE,1,Slice_A
TXN2664,25,Medium,RSA,1,Slice_C
TXN7692,10,Medium,AES,1,Slice_A
TXN2336,27,Medium,RSA,1,Slice_C
TXN2847,16,Medium,AES,1,Slice_B
TXN8716,24,Medium,RSA,1,Slice_A
TXN4428,24,Low,RSA,0,Slice_B
TXN8595,15,Low,RSA,0,Slice_B
TXN1088,29,High,TDKE,1,Slice_A
TXN9482,8,High,TDKE,1,Slice_C
TXN1408,24,High,TDKE,1,Slice_C
TXN1567,20,Low,AES,0,Slice_B
TXN2418,27,Low,RSA,0,Slice_A
TXN9013,11,Low,AES,0,Slice_C
TXN2301,24,Low,RSA,0,Slice_A
